Jovem_Adulto mov_cars 1.40690141243 0.1 0.623247146815
Jovem_Adulto park_cars 0.13424054065 0.1 0.875884530107
Jovem_Adulto landscape 0.513852403894 0.1 0.87229100349
Jovem_Adulto mov_ciclyst 5.70195540644 0.1 0.211922734153
Jovem_Adulto street_wid -0.320378580893 0.1 0.603111023526
Jovem_Adulto build_ident 0.0337077879359 0.1 0.988144608455
Jovem_Adulto trees 1.56007260121 0.1 0.300604186716
Jovem_Adulto people -2.49221178145 0.1 0.12931759176
Jovem_Adulto build_height 2.41577720919 0.1 0.404309902619
Jovem_Adulto diff_build 1.67384710263 0.1 0.383614084735
Jovem_Adulto graffiti -0.49113368889 0.1 0.958842082508
Jovem_Adulto is_catole -30.9131881359 0.1 0.14460577109
Jovem_Adulto is_centro -32.4266423653 0.1 0.102841766061
Jovem_Adulto is_liberdade -30.6283732826 0.1 0.145358862556
Jovem_Adulto mov_cars 1.8951755809 0.9 0.225756372078
Jovem_Adulto park_cars -0.728416212551 0.9 0.407035018
Jovem_Adulto landscape -0.462449182235 0.9 0.878094220618
Jovem_Adulto mov_ciclyst 4.58988094142 0.9 0.275269626839
Jovem_Adulto street_wid 0.299500351186 0.9 0.196113395464
Jovem_Adulto build_ident -1.24858490566 0.9 0.0152950836512
Jovem_Adulto trees 0.138219862032 0.9 0.878305605205
Jovem_Adulto people 0.633827551327 0.9 0.616907256352
Jovem_Adulto build_height 6.69073043044 0.9 0.121271291176
Jovem_Adulto diff_build -1.48875590134 0.9 0.27397375324
Jovem_Adulto graffiti 1.56943061881 0.9 0.804124262689
Jovem_Adulto is_catole -9.74077369057 0.9 0.600635568022
Jovem_Adulto is_centro -10.3024587479 0.9 0.563898972518
Jovem_Adulto is_liberdade -7.29284674156 0.9 0.68904660567
Masculino_Feminino mov_cars -6.1938661342 0.1 0.00437169300832
Masculino_Feminino park_cars 0.0588099431694 0.1 0.93028856555
Masculino_Feminino landscape 8.09404816567 0.1 0.0996305405692
Masculino_Feminino mov_ciclyst 5.10816874698 0.1 0.364514844954
Masculino_Feminino street_wid -0.0711645975474 0.1 0.871994519103
Masculino_Feminino build_ident 0.055536667393 0.1 0.953333025169
Masculino_Feminino trees 4.20584792122 0.1 0.0131301240912
Masculino_Feminino people -1.9697877703 0.1 0.223720970802
Masculino_Feminino build_height 6.1619480579 0.1 0.102128244031
Masculino_Feminino diff_build 3.73911583967 0.1 0.13586335702
