grupo	feature	value quantile pvalue
Jovem_Adulto	mov_cars	1.79837750521	0.1	0.655141707934
Jovem_Adulto	park_cars	0.535569194622	0.1	0.787649591391
Jovem_Adulto	landscape	28.0744713566	0.1	0.00626012955223
Jovem_Adulto	mov_ciclyst	10.3200291372	0.1	0.414004149967
Jovem_Adulto	street_wid	0.14935002204	0.1	0.823761669824
Jovem_Adulto	build_ident	-0.335612245147	0.1	0.951215128923
Jovem_Adulto	trees	-2.33609418848	0.1	0.551798117445
Jovem_Adulto	diff_build	-2.53121518218	0.1	0.602831690751
Jovem_Adulto	people	2.47674419598	0.1	0.430861018563
Jovem_Adulto	build_height	0.427108783668	0.1	0.602951936107
Jovem_Adulto	graffiti	-13.0818313494	0.1	0.536518336846
Jovem_Adulto	is_catole	-130.298606177	0.1	0.00110873001686
Jovem_Adulto	is_centro	-144.552880284	0.1	0.000609713203034
Jovem_Adulto	is_liberdade	-135.962099719	0.1	0.0014093649713
Jovem_Adulto	mov_cars	0.166234795966	0.3	0.956749042687
Jovem_Adulto	park_cars	-1.14019001767	0.3	0.461057122908
Jovem_Adulto	landscape	20.0143266227	0.3	0.00493511923397
Jovem_Adulto	mov_ciclyst	8.38788565379	0.3	0.275027286151
Jovem_Adulto	street_wid	-0.345789559834	0.3	0.601294403443
Jovem_Adulto	build_ident	-1.31049723005	0.3	0.384110491021
Jovem_Adulto	trees	-0.921733694734	0.3	0.69137866632
Jovem_Adulto	diff_build	2.77088147285	0.3	0.361515574467
Jovem_Adulto	people	-1.27937706742	0.3	0.576916152547
Jovem_Adulto	build_height	0.0622832241926	0.3	0.881923661646
Jovem_Adulto	graffiti	-16.4651630735	0.3	0.289458613118
Jovem_Adulto	is_catole	-77.7162522541	0.3	0.0213629667725
Jovem_Adulto	is_centro	-77.7585992027	0.3	0.0249819065078
Jovem_Adulto	is_liberdade	-69.5837056355	0.3	0.0307115302005
Jovem_Adulto	mov_cars	2.62631676315	0.5	0.427242025938
Jovem_Adulto	park_cars	-0.246451968953	0.5	0.866027857801
Jovem_Adulto	landscape	12.2061200727	0.5	0.0648355394151
Jovem_Adulto	mov_ciclyst	1.69342724063	0.5	0.825445102192
Jovem_Adulto	street_wid	0.328528003955	0.5	0.646613272208
Jovem_Adulto	build_ident	-3.0581869743	0.5	0.103520709312
Jovem_Adulto	trees	-3.15210932501	0.5	0.157008687752
Jovem_Adulto	diff_build	-0.174766857713	0.5	0.949878348757
Jovem_Adulto	people	1.09023279009	0.5	0.614138915911
Jovem_Adulto	build_height	0.0490291949871	0.5	0.88251277802
Jovem_Adulto	graffiti	-18.9183157092	0.5	0.238869777461
Jovem_Adulto	is_catole	-27.3522535095	0.5	0.388402927283
