image_url street_wid sidewalk_wid g1q2_left g1q2_right public_art V1 diag hor vert red green blue bairro setor V3.Feminino distance.Feminino V3.Casado distance.Casado V3.Masculino distance.Masculino V3.Baixa distance.Baixa V3.CCatole distance.CCatole V3.Jovem distance.Jovem V3.NCCatole distance.NCCatole V3.Geral distance.Geral V3.Medio distance.Medio V3.Solteiro distance.Solteiro V3.Media distance.Media V3.Pos distance.Pos V3.Adulto distance.Adulto V3.NCCentro distance.NCCentro V3.CCentro distance.CCentro V3.NCLiberdade distance.NCLiberdade V3.CLiberdade distance.CLiberdade g2count mov_cars park_cars g2q2_left g2q2_right mov_ciclyst g3count debris g3q1_left g3q1_right pavement g3q2_left g3q2_right landscape g3q3_left g3q3_right g4count courtyards major_landsc g5count build_ident build_nrectan g6count prop_street_wall g6q1_left g6q1_right prop_wind g6q2_left g6q2_right g7count long_sight prop_sky_ahead prop_sky_across g7q3_left g7q3_right g8count graffiti trees g8q2_left g8q2_right small_planters g8q3_left g8q3_right g9count build_height g9q1_left g9q1_right g10count build_diff_ages diff_build prop_hist_build g11count outdoor_table g11q2_left g11q2_right street_furnit g11q3_left g11q3_right g12count basic_col lights g12q2_left g12q2_right accent_col g13count people g13q1_left g13q1_right prop_active_use g13q2_left g13q2_right area rank index diff mode
liberdade/Rua_Riachuelo__455__180.jpg 31 5.4 5.2 5.6 0 seguro? 1 48 11 131.70127 131.881937 124.783831 liberdade 250400905000095 3.47215969968 0.00319455239354874 3.42114332529 0.0170486432226004 4.25734353864 0.00563183953882642 4.25971235441 0.00443540445049313 NA NA 4.26901630498 0.00250106831205065 NA NA 4.13780323715 0.00567572477083459 4.24931587555 0.00250789605350866 4.20954009551 0.00691629757744373 3.91873177262 0.00805348234564066 3.88414765281 0.00716196365573116 3.88205019208 0.00455921887956637 NA NA NA NA 4.04277497132 0.00410735904257203 3.79423613068 0.00971688697658148 1 0 0 0 0 0 2 2.75 2.5 3 2.5 2.5 2.5 3 3 3 3 0 0 5 0 1.2 3 0.916666666666667 1 0.833333333333333 0 0 0 1 1 1 1 NA 1 1 No 3 1 2 0 0 0 2 14.25 19.5 9 2 No 4.5 0 1 0 0 0 1 0 1 1 4 0 0 0 1 1 0 0 0 1 1 1 oeste 76 90 -14 zero
liberdade/Rua_Odon_Bezerra__388__90.jpg 40 6.66666666666667 6.66666666666667 6.66666666666667 0 seguro? 31 55 8 135.760153 140.683346 138.384238 liberdade 250400905000095 5.30118854005 0.00287107359603471 5.42499961223 0.00823763759336557 5.54643094291 0.00327089793545651 5.79901673543 0.00458750708398337 NA NA 5.92460149012 0.00429279780667958 NA NA 5.57606287056 0.00727343698669064 5.89526198498 0.00153888805255075 5.5678234402 0.00405339776343623 5.3852480314 0.00514572867815108 5.40413938748 0.003067357379041 5.5229088115 0.00387992283201747 NA NA NA NA 5.42209587252 0.00952316993208259 5.64499886428 0.00474470790724374 1 5 2 1 1 2 3 3.33333333333333 3.33333333333333 3.33333333333333 3 3 3 3 3 3 3 0 0 3 2.33333333333333 1 7 0.864285714285714 0.828571428571429 0.9 0.242857142857143 0.257142857142857 0.228571428571429 4 1 0.6125 0.4625 0.2875 0.6375 1 No 0 0 0 0 0 0 1 15.5 18 13 1 No 9 0 4 0 0 0 0.75 0.5 0.25 1 3 0 0 0 3 30 2.76666666666667 0.266666666666667 2.5 0.805 0.803333333333333 0.806666666666667 oeste 14 26 -12 zero
liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg 32 5.58869229581179 8 6 0 seguro? 13 72 4 144.831243 143.26238 136.474089 liberdade 250400905000089 4.429721298 0.00243586010264425 5.55866849076 0.00887134523873924 4.77859122324 0.00404330439954213 4.76296518206 0.00536153517528936 NA NA 4.67862529192 0.00700713608431205 NA NA 4.76490963472 0.00322546519081079 5.63536017879 0.00767100175236306 4.68531239518 0.0116306251370769 4.59160226011 0.00438061508602647 4.59786350701 0.00566807477601448 4.95361753088 0.00614196627590705 NA NA NA NA 4.80144132621 0.00711227513569362 4.73812767419 0.00559713819152881 11 0 0.363636363636364 0.0909090909090909 0.272727272727273 0 118 3.83474576271186 3.9537037037037 3.72164948453608 2.88559322033898 2.75925925925926 3.05154639175258 2.91525423728814 2.98148148148148 2.90721649484536 3 0 0 1 0 0 5 0.97 1 0.94 0 0 0 1 1 0.04 0.05 0.05 0.05 2 No 0 0 0 0 0 0 1 10 10 10 1 No 8 0 8 0 0 0 0.125 0.125 0 1 2 1 1 NA 0 1 11 3 8 1 1 1 oeste 55 66 -11 zero
liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg 31.5263157894737 6.55263157894737 6.63157894736842 6.47368421052632 0.0526315789473684 seguro? 2 47 10 139.906722 141.756686 135.041647 liberdade 250400905000089 4.33271355598 0.00391279641306537 3.57914562833 0.0084650287508989 3.78332955597 0.002194574008837 4.16674315448 0.00748110671877363 NA NA 4.42162840423 0.00237362426136283 NA NA 3.99902290014 0.00401554519776844 3.67875149814 0.00232118430909575 4.00337046333 0.0079948000992577 3.77675786667 0.00274046787725244 3.76658959494 0.00151585969702234 3.93326911292 0.0047935045841836 NA NA NA NA 3.72363758803 0.00114246132870822 3.3119149637 0.00639496343834064 11 0 0.0909090909090909 0.0909090909090909 0 0.272727272727273 1 3.5 4 3 2.5 3 2 3 3 3 3 0 0 21 1.04761904761905 0.952380952380952 6 0.916666666666667 0.916666666666667 0.916666666666667 0 0 0 3 1.33333333333333 0.666666666666667 0.533333333333333 0.616666666666667 0.45 1 No 3 2 1 0 0 0 2 17.5 17.5 17.5 2 No 3 0 1 0 0 0 1 0 1 1 2 0 0 0 2 3 4.66666666666667 4.33333333333333 0.5 0.833333333333333 0.833333333333333 1 oeste 82 93 -11 zero
liberdade/Rua_Santa_Catarina__1231__180.jpg 27 5.83737821601538 6.5 6 0 seguro? 5 51 4 131.491341 132.57168 124.96054 liberdade 250400905000089 3.19028306756 0.00233666674422366 2.22340805164 0.00288124595869308 3.45059538981 0.00488664570827797 3.18569042051 0.00854430053696746 NA NA 3.15450065697 0.00341706573270364 NA NA 3.39326221106 0.00557832790644159 3.4050940775 0.00139094736825856 3.49450510215 0.00600624520872128 3.09765393309 0.00393867974029121 3.08085443118 0.00179838127609137 3.39856465228 0.00589613495331835 NA NA NA NA 3.09372816252 0.00533972737710805 4.04687637823 0.00354124807872009 1 0 0 0 0 0 1 3 3 3 3 3 3 3.5 4 3 3 0 0 1 0 0 4 0.7125 0.975 0.45 0.0375 0.075 0 1 3 0 0.5 NA 0.5 1 No 5 2 3 0 0 0 2 10 10 10 14 No 4.64285714285714 0 7 0 0 0 1.71428571428571 0.857142857142857 0.857142857142857 2 1.5 1 0 1 1.5 6 0.5 0.333333333333333 0.166666666666667 0.566666666666667 0.716666666666667 0.416666666666667 oeste 104 108 -4 zero
liberdade/Rua_Odon_Bezerra__306_270.jpg 36 6.375 6 6.75 0 seguro? 6 119 25 137.449076 137.021048 130.282982 liberdade 250400905000095 5.14961915224 0.0071700925228489 5.36184297244 0.00576143220992341 5.10434518986 0.00474041144911011 5.20601738097 0.00480206085244825 NA NA 5.17574966884 0.00465904793490262 NA NA 5.1284534171 0.0078932657364195 4.84703196626 0.00555832703423264 4.97819209089 0.00438779925883603 5.11157954002 0.00204498567994114 5.11586553134 0.00646957758753778 5.41905374929 0.0104951938684545 NA NA NA NA 4.96423759445 0.0033859665905215 5.04170059169 0.00232498108949206 1 4 1 0 1 0 4 4.125 4.25 4 3.75 3.75 3.75 3.875 4 3.75 3 0 0 3 1.33333333333333 0.666666666666667 5 0.6 0.6 0.6 0.56 0.54 0.58 1 1 0.4 0.2 0.2 0.2 1 No 1 0 1 0 0 0 2 16.75 16 17.5 1 No 6 0 5 0 0 0 1 0.4 0.6 2 2.5 0 0 0 3 20 1 0.1 0.9 0.6025 0.495 0.71 oeste 34 37 -3 zero
liberdade/Rua_Santa_Catarina__1231__0.jpg 29.3809523809524 3.94308618167787 3.16666666666667 6.38095238095238 0 seguro? 0 40 12 118.076637 120.703314 113.714915 liberdade 250400905000089 3.68510204555 0.00328585326813841 4.58464719583 0.0276457909656961 3.82050441208 0.00212655671408621 3.49120841908 0.0048959608421576 NA NA 3.49243750572 0.00606495198185591 NA NA 3.60844983604 0.0061632923647107 4.07124876763 0.00142598617178189 3.44873589135 0.00461454689528598 3.31138364839 0.00619716067041666 3.29903963405 0.00972660744983526 3.50709581635 0.00933365918985157 NA NA NA NA 3.47047416419 0.00309406611388164 3.23580842732 0.00271908397946038 1 0 1 0 1 0 1 2.5 1 4 2.5 1 4 2.5 1 4 22 0.409090909090909 0.318181818181818 1 0 0 3 0.666666666666667 0.333333333333333 1 0 0 0 1 3 0.08 0.09 0.09 0.09 1 No 4 1 3 0 0 0 3 8.66666666666667 7.66666666666667 9.66666666666667 2 No 3.5 0 33 0 0 0 0.121212121212121 0.0303030303030303 0.09375 1 2 0 0 0 2 1 0 0 0 0.65 0.3 1 oeste 102 105 -3 zero
liberdade/Rua_Sergipe__1337_90.jpg 26 5.75052200325805 6.66666666666667 NA 0 seguro? 3 46 1 144.261178 144.537822 139.523369 liberdade 250400905000089 2.39728209264 0.00552039739784385 2.12951253148 0.000791690757002848 3.41294405951 0.00666417100565596 2.05942330745 0.00148398797563097 NA NA 3.39924746335 0.00743478595075551 NA NA 3.2348031009 0.00785961012059525 2.89980661422 0.00216918790576239 3.26139636334 0.0105979849892165 3.22553460712 0.0067804037550232 3.22343660536 0.00343192255568538 2.67951979047 0.00273226453817807 NA NA NA NA 1.99447590997 0.00173459313407428 3.12830174996 0.0030662242875065 65 0.0461538461538462 3.32307692307692 1.734375 1.75 0 115 1.48260869565217 1.82608695652174 1.18269230769231 1.6 1.65217391304348 1.51923076923077 1.35217391304348 1.39130434782609 1.25961538461538 16 0.0625 0 1 0 2 36 0.552777777777778 0.975 0.0794117647058823 0.0486111111111111 0.0527777777777778 0.0176470588235294 5 1 0.68 0.63 0.52 0.74 1 No 0 0 0 0 0 0 1 10 10 NA 18 No 3.83333333333333 0.0944444444444444 1 0 0 0 0 0 0 1 1 0 0 0 1 21 0.0476190476190476 0 0.05 0.35952380952381 0.452380952380952 0.28 oeste 107 107 0 zero
liberdade/Rua_Severino_Pimentel__321__180.jpg 32 6 6 6 0 seguro? 1 17 3 121.297383 121.17665 116.275986 liberdade 250400905000095 4.01512283308 0.00485215546436196 4.44224181241 0.00454316885764783 4.46234443781 0.00593128306551082 4.65328588456 0.0121282396413123 NA NA 5.00769383804 0.00231891923938274 NA NA 4.43956660198 0.00717628609702564 4.9787292636 0.00608291785346278 4.52575887413 0.00610710653969734 4.69694191035 0.00321966915276593 4.69635768147 0.00269475100938893 4.19434886048 0.00717281167095231 NA NA NA NA 4.6204143493 0.00364984241170988 4.50789655885 0.00300601373765972 9 0 0.111111111111111 0.111111111111111 0 0 1 4 4 4 4 4 4 4 4 4 3 0 0 1 0 2 5 0.87 0.84 0.9 0 0 0 4 1 0.675 0.575 0.5 0.65 6 No 7 5.16666666666667 1.83333333333333 0.666666666666667 0.666666666666667 0 2 10 10 10 2 No 5 0 1 0 0 0 1 1 0 1 1 0 0 0 1 9 0 0 0 0.711111111111111 0.688888888888889 0.733333333333333 oeste 58 57 1 zero
liberdade/Rua_Odon_Bezerra__306_90.jpg 40 7.33333333333333 7.33333333333333 7.33333333333333 0 seguro? 11 94 21 133.495195 136.031426 132.174255 liberdade 250400905000095 5.8742142955 0.00461733260150469 5.88633428368 0.00513129896208771 5.25458423301 0.00431395692053784 5.40108413453 0.00819917364050407 NA NA 5.93719570681 0.00357141994856001 NA NA 5.37988315833 0.010475530250836 5.66246863586 0.00688770695576342 5.45492703707 0.00317719266080315 5.46585765991 0.00332234898140557 5.44556545335 0.00350834291118638 5.43574411746 0.00647428003257317 NA NA NA NA 5.51265559291 0.00583415358879018 5.620471926 0.0030957433921633 45 4.02222222222222 1.02222222222222 0.285714285714286 0.790697674418605 0 117 4.16239316239316 4.05882352941176 4.31067961165049 3.41452991452991 3.3921568627451 3.50485436893204 3.46581196581197 3.46078431372549 3.44660194174757 3 0 0 1 2 2 4 0.4125 0.375 0.45 0.3375 0.5 0.175 3 1 0.566666666666667 0.3 0.333333333333333 0.266666666666667 1 No 4 2 2 0 0 0 2 27.75 23 32.5 2 No 6.5 0 5 0 0 0 1.4 1.2 0.2 1 2 0 0 0 1 1 1 1 0 1 1 1 oeste 25 23 2 zero
liberdade/Rua_Edesio_Silva__602__180.jpg 36 6.29107134864644 7 7 0 seguro? 2 59 10 138.456019 138.633796 131.623743 liberdade 250400905000089 3.57084874047 0.0025333039113322 3.32268473594 0.00918741462070485 3.43013494296 0.0112022241129591 3.42197173948 0.00381767127289508 NA NA 3.31951744217 0.00334436063427631 NA NA 3.39195925719 0.00402408837141919 3.54325960273 0.00439661602166041 3.43292867468 0.00471075628404021 3.51094903502 0.00222101565557317 3.52040188251 0.00212208864889473 3.07441241597 0.0147899657263699 NA NA NA NA 3.15310700491 0.00560602304632576 3.61352651354 0.00708762531185359 47 0.0212765957446809 0.829787234042553 0.808510638297872 0.0277777777777778 0 124 2.23387096774194 2.66666666666667 1.91509433962264 2.43548387096774 2.62626262626263 2.17924528301887 2.08467741935484 2.21212121212121 1.97169811320755 25 0.56 0.16 18 1.66666666666667 1.22222222222222 35 0.564142857142857 0.902571428571429 0.196875 0.0214285714285714 0.02 0.003125 1 0 0.5 0.5 0.5 0.5 15 No 5.6 3.93333333333333 1.66666666666667 0.4 0.266666666666667 0.133333333333333 19 10.7631578947368 10.5263157894737 11 23 No 5.30434782608696 0 42 0 0 0 0.30952380952381 0.195121951219512 0.119047619047619 3 2.66666666666667 0 0 0 1.66666666666667 22 0.863636363636364 0.9 0.0454545454545455 0.415909090909091 0.355 0.472727272727273 oeste 103 100 3 zero
liberdade/Rua_Odon_Bezerra__388__270.jpg 40 7.23194624453094 6 7.5 0 seguro? 30 87 1 140.350703 142.799121 140.471113 liberdade 250400905000095 5.93910898833 0.00254348639840436 5.8298206152 0.0222323241995559 4.77694264067 0.00415441167496912 5.11951348283 0.00485686400310058 NA NA 5.12804702635 0.0111253785250035 NA NA 4.79850794777 0.00435866761243276 5.72598197618 0.00333671975495378 4.99906368056 0.00710129402308852 5.12496514939 0.00368203828321834 5.16929987468 0.00593294598540519 4.80913392811 0.00393314741644189 NA NA NA NA 4.85188270213 0.00769696633424289 5.53258655019 0.00825040286105749 1 3 2 0 2 0 4 2.75 2.25 3.25 3 2.75 3.25 2.5 2.25 2.75 3 0 0 1 1 0 5 0.58 0.24 0.92 0.13 0 0.26 1 1 0.5 0.6 0.8 0.4 5 No 0.4 0.2 0.2 0 0 0 3 10 10 10 1 No 8 0 5 0 0 0 0 0 0 1 3 0 0 0 3 9 1.22222222222222 0.111111111111111 1.11111111111111 0.522222222222222 0.233333333333333 0.811111111111111 oeste 40 36 4 zero
