  [1] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 5"
  [2] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 5"
  [3] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 7"
  [4] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 7"
  [5] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 6"
  [6] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 6"
  [7] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 7"
  [8] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 7"
  [9] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 4"
 [10] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 4"
 [11] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 8"
 [12] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 8"
 [13] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 7"
 [14] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 7"
 [15] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 5"
 [16] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 5"
 [17] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 8"
 [18] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 8"
 [19] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 7"
 [20] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 7"
 [21] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 6"
 [22] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 6"
 [23] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 5"
 [24] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 5"
 [25] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 7"
 [26] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 7"
 [27] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 8"
 [28] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 8"
 [29] [1] ">>>>>>> Set diff Top10_Seg: Random Masculino x Feminino 4"
 [30] [1] ">>>>>>> Set diff Top10_Seg: Random Feminino x Masculino 4"
