[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 6"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 6"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 1"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 1"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 6"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 6"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 2"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 2"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 2"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 2"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 2"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 2"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 5"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 6"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 6"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 7"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 7"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 4"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Adulto x Jovem 3"
[1] ">>>>>>> Set diff Top10_Agrad: Random Jovem x Adulto 4"
