[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.466666666666667"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.6"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.0666666666666667"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.142857142857143"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.6"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.466666666666667"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.0666666666666667"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.4"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.666666666666667"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.0476190476190476"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.4"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.4"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.80952380952381"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.6"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.4"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.6"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.8"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.8"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.571428571428571"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.4"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.2"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.333333333333333"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto 0.6"
[1] ">>>>>>>> Correlation Bot10_Agrad: Random Jovem x Adulto -0.466666666666667"
