0	age	-0.0126774068651	0.0067180738607	444
1	masculino	-0.0163422207378	0.00519257753521	647
2	feminino	-0.0163597292116	0.00605818588676	647
3	baixa	-0.009051017651	0.00548503049554	310
4	media baixa	-0.00536576178195	0.00449672149013	671
5	media	-0.00665254690589	0.00325126953738	1184
6	media alta	-0.00924515053341	0.00659146863621	233
7	solteiro	0.0	0.0	2274
8	casado	-0.00360356209039	0.00258627388768	1481
9	street_wid1	-0.0226182826891	0.0108319197137	1083
10	mov_cars1	-0.0618554197394	0.0110722069121	540
11	park_cars1	-0.0200418332882	0.0152254428658	810
12	mov_ciclyst1	-0.00828233081923	0.00415238926235	457
13	landscape1	-0.0318507244512	0.0135475982388	1227
14	build_ident1	-0.0223974291134	0.00838894536532	645
15	trees1	-0.00394464266474	0.00300925277232	1170
16	build_height1	-0.00889532030168	0.00492890445504	1115
17	diff_build1	-0.0220118918405	0.0105782379919	592
18	people1	-0.0195601059069	0.00769053104388	562
19	graffiti1_No	0.0	0.0	2274
20	graffiti1_Yes	-0.0148400530148	0.0062187828311	2120
21	bairro1_catole	-0.013969568215	0.00462966885709	668
22	bairro1_centro	-0.0138068940061	0.00563212538653	354
23	bairro1_liberdade	-0.031192376536	0.00534664374741	1017
24	street_wid2	-0.0201511670836	0.0116500440539	1209
25	mov_cars2	-0.0245079524287	0.00804233004883	1197
26	park_cars2	-0.0104602188196	0.00578874078183	1459
27	mov_ciclyst2	-0.00449589927206	0.0028932994844	1493
28	landscape2	-0.0533616351051	0.0410388569631	1181
29	build_ident2	-0.00534931714698	0.00317487899322	1527
30	trees2	-0.0269585550504	0.0205781490502	996
31	build_height2	-0.00394676120521	0.0024485562912	1474
32	diff_build2	-0.00682653062507	0.004903964115	1054
33	people2	-0.00450491495857	0.00307114197425	1228
34	graffiti2_No	0.0	0.0	2274
35	graffiti2_Yes	-0.0641789661593	0.0105936816392	337
36	bairro2_catole	-0.0106897832002	0.0042593205495	727
37	bairro2_centro	-0.0126829881277	0.00468903421372	1021
38	bairro2_liberdade	-0.00407711341715	0.00306787181578	1305
