> summary(data$V5, na.rm=TRUE)
   Min. 1st Qu.  Median    Mean 3rd Qu.    Max.    NA's 
  4.213  24.370  39.930  44.790  58.890 156.900       7

> summary(data$V6, na.rm=TRUE)
   Min. 1st Qu.  Median    Mean 3rd Qu.    Max.    NA's 
  2.374  13.280  23.110  31.130  39.900 138.800       7 

> summary(data$V7, na.rm=TRUE)
   Min. 1st Qu.  Median    Mean 3rd Qu.    Max. 
    0.0   286.7   740.6  1457.0  1738.0 24120.0

823	3.4e-05	3.4e-05	3.4e-05	nan	nan	0.0
822	3.51666666667e-05	3.5e-05	0.000633	99.0079519091	92.905552	1089.087471
591	3.625e-05	3.5e-05	0.000145	9.945323	9.945323	19.890646
593	3.29090909091e-05	3.4e-05	0.000724	116.566161053	70.575275	2214.75706
862	3.675e-05	3.5e-05	0.001323	39.7198664706	12.715185	1350.47546
595	3.10963855422e-05	3.2e-05	0.002581	27.039654963	6.121424	2190.212052
709	3.15e-05	3.35e-05	0.000126	6.465625	6.465625	12.93125
596	3.29090909091e-05	3.3e-05	0.000362	6.1757319	5.381599	61.757319
599	3.48478747204e-05	3.4e-05	0.015577	29.9148428075	12.4419815	10410.365297
705	6.0275862069e-05	3.5e-05	0.001748	12.7435956	6.667942	318.58989
706	3.50869565217e-05	3.4e-05	0.000807	58.8677815455	52.6924455	1295.091194
707	3.49047619048e-05	3.5e-05	0.000733	43.38345955	27.940755	867.669191
700	3.725e-05	3.3e-05	0.000596	22.3257016667	5.30973	334.885525
701	3.57391304348e-05	3.3e-05	0.000822	38.3814365909	19.361968	844.391605
702	3.48235294118e-05	3.4e-05	0.001776	38.98477842	10.2289565	1949.238921
703	3.43137254902e-05	3.4e-05	0.0035	33.8699841856	15.361825	3285.388466
714	3.48235294118e-05	3.5e-05	0.000592	7.3542095625	4.728668	117.667353
893	4.16666666667e-05	4e-05	0.000125	16.3976415	16.3976415	32.795283
797	3.53333333333e-05	3.45e-05	0.000212	39.9316762	31.306863	199.658381
928	3.425e-05	3.35e-05	0.000137	39.5554153333	42.119659	118.666246
830	3.5e-05	3.6e-05	0.000245	119.013141167	117.517673	714.078847
794	3.33333333333e-05	3.5e-05	0.0003	33.01475425	30.229461	264.118034
792	3.5875e-05	3.5e-05	0.000574	52.1859147143	34.8644675	730.602806
791	3.56666666667e-05	3.5e-05	0.000428	71.5215168182	94.132451	786.736685
835	3.68333333333e-05	3.7e-05	0.000221	68.1863052	39.93174	340.931526
838	3.66666666667e-05	3.4e-05	0.00077	19.73425735	12.7672455	394.685147
839	3.51875e-05	3.5e-05	0.000563	38.0118616	15.896294	570.177924
799	3.625e-05	3.65e-05	0.000435	92.1005938889	68.138583	828.905345
713	3.52727272727e-05	3.6e-05	0.000388	6.0713726	5.554717	60.713726
526	3.73e-05	3.4e-05	0.002611	33.8749717656	19.096647	2167.998193
521	4e-05	3.5e-05	0.0004	66.12104175	42.5918235	528.968334
522	3.60909090909e-05	3.6e-05	0.000397	27.8932228	22.810255	278.932228
915	3.34285714286e-05	3.3e-05	0.000234	16.597725	16.089378	99.58635
914	3.43095238095e-05	3.4e-05	0.005764	13.8761714545	7.887683	2289.56829
917	3.45e-05	3.45e-05	0.000552	20.3885948	14.972507	305.828922
916	3.55185185185e-05	3.4e-05	0.000959	14.8532413846	2.3738275	386.184276
913	4.66470588235e-05	3.4e-05	0.000793	18.028328	14.5303435	288.453248
912	3.33333333333e-05	3.35e-05	0.0002	6.9073772	5.229988	34.536886
977	3.25221238938e-05	3.5e-05	0.003675	66.2746122745	54.659893	6760.010452
986	3.61904761905e-05	3.5e-05	0.00152	37.584377439	26.232242	1540.959475
585	3.26296296296e-05	3.4e-05	0.001762	57.0798358462	22.434885	2968.151464
855	2.70508474576e-05	3.3e-05	0.001596	29.2110409643	8.256453	1635.818294
742	3.57391304348e-05	3.4e-05	0.000822	85.7408671364	86.689376	1886.299077
778	1.8e-05	1.8e-05	1.8e-05	nan	nan	0.0
920	3.37e-05	3.45e-05	0.000337	17.0384413333	14.879139	153.345972
954	3.46e-05	3.4e-05	0.000346	40.3954006667	28.325108	363.558606
973	3.73e-05	3.6e-05	0.000373	14.5185307778	13.009192	130.666777
832	3.55e-05	3.5e-05	0.000355	91.400028	69.419949	822.600252
922	3.8303030303e-05	3.4e-05	0.001264	19.1575249677	14.123972	593.883274
881	2.98333333333e-05	3.15e-05	0.000179	25.9723844	22.301187	129.861922
972	3.1125e-05	3.5e-05	0.000249	156.943578571	138.778042	1098.60505
784	3.30740740741e-05	3.4e-05	0.000893	32.0668860833	19.617638	769.605266
785	3.4e-05	3.5e-05	0.000204	57.3795212	34.939004	286.897606
786	2.81071428571e-05	3.3e-05	0.000787	36.17783536	16.309045	904.445884
787	3.54285714286e-05	3.5e-05	0.000744	13.1033199444	10.5671615	235.859759
780	2.925e-05	3.1e-05	0.000117	59.3482223333	48.504688	178.044667
904	3.49e-05	3.55e-05	0.000349	10.896794125	9.6626715	87.174353
783	2.13548387097e-05	1.8e-05	0.000662	48.3354883793	36.243171	1401.729163
924	3.3e-05	3.3e-05	0.000231	67.5798271667	35.9210495	405.478963
908	3.70909090909e-05	3.4e-05	0.001224	28.6594400667	21.612576	859.783202
909	5.02e-05	3.3e-05	0.000502	15.430041	17.350725	138.870369
788	3.48333333333e-05	3.45e-05	0.000209	54.4616506	48.873892	272.308253
849	2.87916666667e-05	3.3e-05	0.000691	40.8957029091	12.9562245	899.705464
848	3.49166666667e-05	3.65e-05	0.000419	26.6767208889	20.125514	240.090488
641	3.48993710692e-05	3.4e-05	0.005549	31.9913850972	11.707084	4606.759454
518	3.45368421053e-05	3.3e-05	0.003281	72.1446636867	39.901361	5988.007086
643	3.04594594595e-05	3.3e-05	0.001127	88.0620458056	73.086711	3170.233649
642	3.04736842105e-05	3.3e-05	0.001158	47.3249472162	15.665458	1751.023047
644	3.00909090909e-05	3.2e-05	0.000331	13.936535	6.538091	139.36535
647	3.33333333333e-05	3.2e-05	0.0036	24.8713149072	14.393089	2412.517546
646	3.19533333333e-05	3.3e-05	0.004793	23.5198725872	11.928232	2563.666112
511	2.97398373984e-05	3.3e-05	0.003658	29.6198127143	5.224023	3524.757713
513	3.126e-05	3.3e-05	0.001563	79.9537663409	74.976234	3517.965719
512	3.06756756757e-05	3.3e-05	0.00227	98.0272085217	73.6888655	4509.251592
515	4.07913669065e-05	3.3e-05	0.00567	58.8899805263	40.963881	5594.54815
514	3.20967741935e-05	3.3e-05	0.000995	80.50399	65.10077	2415.1197
516	3.20117647059e-05	3.3e-05	0.002721	57.4674487714	16.267282	2011.360707
623	3e-05	3.3e-05	0.00027	37.326115125	37.793479	298.608921
622	3.38115942029e-05	3.3e-05	0.002333	62.2971409286	24.024762	3488.639892
620	3.48918918919e-05	3.4e-05	0.002582	36.2299755758	9.6985945	2391.178388
627	2.78378378378e-05	3.2e-05	0.00103	36.270364931	26.273431	1051.840583
626	3.325e-05	3.3e-05	0.000532	64.4370555333	59.869901	966.555833
625	3.72380952381e-05	3.4e-05	0.000782	97.45964535	92.3220335	1949.192907
624	3.448e-05	3.3e-05	0.000862	67.6005346667	72.048572	1419.611228
900	2.96666666667e-05	3.5e-05	8.9e-05	18.8321275	18.8321275	37.664255
629	3.26633663366e-05	3.3e-05	0.003299	78.8168078889	31.21892	7093.51271
576	2.76875e-05	3.3e-05	0.000443	19.9532296154	12.942352	259.391985
925	3.36818181818e-05	3.4e-05	0.000741	72.018357	67.6094565	1440.36714
989	3.49230769231e-05	3.4e-05	0.000454	57.16775675	47.6107735	686.013081
741	3.40909090909e-05	3.4e-05	0.000375	16.0329751	14.98087	160.329751
708	3.21e-05	3.3e-05	0.000642	22.0242276429	8.912316	308.339187
970	3.59e-05	3.5e-05	0.000359	58.7425323333	54.929806	528.682791
846	3.41e-05	3.4e-05	0.000341	98.1970075556	105.072579	883.773068
752	3.52222222222e-05	3.4e-05	0.001585	50.3940647907	27.108043	2166.944786
854	2.96666666667e-05	3.3e-05	0.000267	27.283630375	11.809308	218.269043
731	3.12745098039e-05	3.3e-05	0.00319	49.2304821798	15.26829	4381.512914
975	3.79e-05	3.5e-05	0.000379	68.6302626667	58.992123	617.672364
974	3.46857142857e-05	3.5e-05	0.001214	60.2178134412	38.853437	2047.405657
850	2.93333333333e-05	3.4e-05	8.8e-05	17.162276	17.162276	34.324552
851	2.99090909091e-05	3.25e-05	0.000658	58.33577295	18.426903	1166.715459
971	3.48823529412e-05	3.5e-05	0.001186	104.337120667	94.1011285	3130.11362
853	2.5375e-05	2.65e-05	0.000406	25.7852894286	19.804224	360.994052
747	3.43488372093e-05	3.4e-05	0.001477	45.0783679474	29.333312	1712.977982
733	3.75e-05	3.7e-05	0.000225	128.7824958	126.901466	643.912479
979	3.52e-05	3.5e-05	0.000352	50.210396	45.380735	451.893564
