[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 5"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 5"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 9"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 9"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
[1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
