userID age_cat gender inc_cat d_swidth d_mvcars d_pcars d_trees d_mvciclyst d_lands d_bid d_bheig d_dbuild d_people d_graff bair_cat
617 jovem masculino media 0.407019392446582 -0.148524428265474 0.131320318000813 1.32492906989229 -0.260859936942523 1.81489192772264 -0.382206506199343 -0.647656179007615 -0.921244232759009 -3.19159399740278 0.0801378100472599 liberdade_centro
617 jovem masculino media 0.857561945583045 -0.148524428265474 0.505414323889898 0.52987515947605 -0.260859936942523 2.74266294959556 -0.473829207478553 -0.150288941449076 -0.109651637835089 -3.19159399740278 0.0801378100472599 catole_centro
617 jovem masculino media 1.0039882753505 0.859301278378918 0.432034345812345 0.740330606351437 -1.86889038145407 1.29142479152479 5.84813718079326 -0.613176377089835 -1.37212900771674 -1.40757039041555 0.0801378100472599 catole_centro
617 jovem masculino media 0.409835283400886 1.36599818061678 -0.309918765868297 -1.40097005153481 0.031509234785812 -1.43230664883259 -1.02356541515436 -0.25439360455421 0.671881972092852 -1.14927741028085 0.0801378100472599 liberdade_centro
617 jovem masculino media 0.452073647757693 0.497374919640071 -1.18903967970765 0.740330606351437 0.031509234785812 0.946702531111099 5.84813718079326 -0.881133051960105 -0.362147111811419 -0.826411185109104 0.0801378100472599 catole_centro
617 jovem masculino media -0.723560826842932 0.0630632891517174 -1.99334179236918 0.757033419594974 -2.47701825864581 0.544910283024389 -0.382206506198244 -0.305933365933444 -0.290005547818182 -0.848936735701476 0.0801378100472599 catole_centro
617 jovem masculino media 0.646370123799008 -0.148524428265474 0.131320318000813 1.04098124474363 -0.260859936942523 1.66026342407406 -0.473829207478553 -0.647656179007615 -1.01142118775056 -3.19159399740278 0.0801378100472599 liberdade_centro
617 jovem masculino media -0.167422362814448 -0.000109311646785962 -0.0990657807313228 1.87612190694555 -0.818487684476662 0.756185479373918 -0.107338402361439 -0.207813465982709 -0.470359457801275 -2.87214073444855 0.0801378100472599 liberdade_centro
617 jovem masculino media -0.561647096805687 -1.45702741755752 -1.05810677764647 -0.378757880999647 0.031509234785812 -0.659164130608249 0.0759070001972562 0.0132897868035148 -0.650713367784369 -2.11036756892567 0.0801378100472599 catole_centro
617 jovem masculino media -0.392693639378457 0.497374919640071 -0.684012771757382 -0.946653531296958 2.31198877426911 -0.968421137896131 0.717265909151451 0.0541360169390931 1.51353355201275 -1.3625192892281 0.0801378100472599 liberdade_centro
617 jovem masculino media -1.35009656479661 -0.82968839574294 -1.05810677764647 -3.2182361324862 0.031509234785812 -2.82396318164198 0.10644790062366 0.500695887560276 -0.290005547818182 0.0520852880285469 0.0801378100472599 mesmo
617 jovem masculino media 0.649186014753312 2.23462144159349 0.0641752400207882 0.757033419594974 -2.24897030469748 2.43975263462158 0.442397805314371 0.017041417053856 -1.13165712773808 -0.758834533329284 0.0801378100472599 liberdade_centro
617 jovem masculino media -0.0634828583646479 1.80030981110513 -1.80629478942464 -0.378757880999647 -0.196538719162518 0.544910283024389 -0.565451908756939 -0.577777006213305 0.0707022721480048 -0.173170217903283 0.0801378100472599 liberdade_centro
617 jovem masculino media 0.226802371185237 -0.000109311646785962 -0.0990657807313228 0.172434956053615 -0.818487684476662 -0.635471053435466 0.0759070001972562 0.28955377157583 -1.55248291769984 -2.87214073444855 0.0801378100472599 catole_centro
617 jovem masculino media -1.57335649068621 -0.612532580498763 0.251222242965331 -3.50218395763486 0.031509234785812 -1.36603729012606 0.670650850607451 0.225075864252893 1.51353355201275 0.95310731175857 2.2934878864929 centro_catole
617 jovem masculino media 1.02651540301028 0.0630632891517174 0.0641752400207882 -0.662705706148302 0.031509234785812 0.809806654030064 0.0759070001972562 0.919080032629985 1.74541715056347 0.0520852880285469 2.2934878864929 mesmo
617 jovem masculino media 0.181748115874125 -0.271977111510913 -0.78020837327252 -0.0948100558509917 -1.01099569754973 0.307264017179139 -0.872387958043515 0.341735661878401 1.33317964202966 0.863005109386378 0.0801378100472599 liberdade_centro
617 jovem masculino media -1.03426014663637 -1.6741832328017 0.0641752400207882 -1.30947575232087 0.031509234785812 -1.74870035628659 -0.0157157010819538 3.392198665197 1.69388746199585 0.0520852880285469 0.0801378100472599 liberdade_centro
617 jovem masculino media -0.122368107494889 -0.00932198259778924 -0.858589974504998 1.84271628045614 -1.86889038145407 0.827539280588332 -0.473829207478553 -0.115809139531296 -2.57448840760283 -1.40757039041555 0.0801378100472599 catole_centro
617 jovem masculino media -0.381430075552791 -0.148524428265474 0.318367320945356 1.8928247201896 -0.260859936942523 0.423235394913254 -0.382206506199343 -0.647656179007615 -0.290005547818182 -3.19159399740278 0.0801378100472599 liberdade_centro
617 jovem masculino media 0.899800309939853 0.0992559250257324 0.0641752400207882 0.189137769297664 0.031509234785812 1.0417494094983 0.180618658802068 0.11230450293766 0.302585870698727 0.592698502267101 0.0801378100472599 liberdade_catole
617 jovem masculino media -1.63168566051429 -1.6741832328017 -0.684012771757382 1.04098124474363 0.031509234785812 -1.43230664883259 0.167529701476466 -0.484077450755024 0.0707022721480048 -2.11036756892567 0.0801378100472599 liberdade_centro
617 jovem masculino media -0.280058001088004 -0.82968839574294 -0.871059774701925 -1.79849700674292 0.031509234785812 -0.0406501160232077 -0.168420203214245 0.00332865000173664 -0.380182502809729 0.0520852880285469 0.0801378100472599 mesmo
617 jovem masculino media 0.761821653043764 0.0630632891517174 -0.309918765868297 1.32492906989229 -2.24897030469748 2.32378125688746 -0.0157157010822287 -0.480325820504683 -1.64265987269138 -1.29944774756784 0.0801378100472599 liberdade_centro
