"V2"	"V3.Masculino"	"V3.Feminino"	"residuals"	"residualsPos"
"1123"	"centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg"	6.34000436141	4.91610477624	1.42827602321494	1.42827602321494
"1979"	"liberdade/Rua_Odon_Bezerra__147_270.jpg"	5.23227060969	7.83307193193	-1.38930475237513	1.38930475237513
"1103"	"centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg"	6.76568211976	6.29351796966	1.04655152994396	1.04655152994396
"1149"	"centro/Rua_Augusto_Severo__71_0.jpg"	3.38485891014	4.09373982416	-1.04482139981237	1.04482139981237
"2294"	"liberdade/Rua_Riachuelo__455__0.jpg"	3.31960122423	3.93497724072	-1.01701676574826	1.01701676574826
"2238"	"liberdade/Rua_Padre_Pedro_Serrao__353__270.jpg"	3.81839045677	4.74310378654	-0.991929393918402	0.991929393918402
"420"	"catole/Rua_Inacio_Marques_da_Silva__434_270.jpg"	5.76125908171	4.69988086528	0.976275335041562	0.976275335041562
"369"	"catole/Rua_Honorio_de_Melo__240__270.jpg"	5.27251389804	3.9657148763	0.917878339843757	0.917878339843757
"668"	"catole/Rua_Otacilio_Nepomuceno__76_0.jpg"	5.57267335759	4.53058510201	0.8869261951993	0.8869261951993
"1339"	"centro/Rua_Elias_Aforas__202_0.jpg"	3.48835999653	3.99042978044	-0.880762768080817	0.880762768080817
"1040"	"centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg"	5.68350758818	4.78881042212	0.846395747508053	0.846395747508053
"138"	"catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg"	4.63789294005	5.87012087176	-0.833053755632242	0.833053755632242
"753"	"catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg"	4.11813168907	4.9821701756	-0.832322394204546	0.832322394204546
"868"	"centro/Avenida_Dom_Pedro_II__119_270.jpg"	4.56558581933	5.73857766718	-0.828253817939635	0.828253817939635
"905"	"centro/Avenida_Dom_Pedro_II__119_90.jpg"	5.57917162428	4.66426833386	0.815062977539303	0.815062977539303
"283"	"catole/Rua_Doutor_Antonio_Telha__68__270.jpg"	3.3937355977	3.67095451763	-0.788119433624813	0.788119433624813
"1303"	"centro/Rua_Doutor_Severino_Cruz__411__270.jpg"	6.11784527154	5.62950634624	0.78794028404352	0.78794028404352
"1086"	"centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg"	4.99071252757	6.29870988616	-0.731461422867498	0.731461422867498
"966"	"centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg"	3.49001110917	3.68450868153	-0.699789005376012	0.699789005376012
"1420"	"centro/Rua_Elias_Aforas__67__180.jpg"	4.11757177587	4.73618713677	-0.688693722337498	0.688693722337498
"1167"	"centro/Rua_Augusto_Severo__71_90.jpg"	3.81833793361	4.22174613504	-0.686376203606356	0.686376203606356
"2444"	"liberdade/Rua_Santa_Catarina__1231__0.jpg"	3.82778808909	4.22751549752	-0.680307891918054	0.680307891918054
"553"	"catole/Rua_Luisa_Bezerra_Mota__246_90.jpg"	5.57601049432	4.88966150961	0.679782481749283	0.679782481749283
"1709"	"centro/Rua_Pedro_Alvares_Cabral__129_90.jpg"	4.00197238528	4.44384598563	-0.632930659889099	0.632930659889099
"2040"	"liberdade/Rua_Odon_Bezerra__306_270.jpg"	5.50300276165	4.85648291897	0.626223138942483	0.626223138942483
"513"	"catole/Rua_Joao_Francisco_Mota__64__90.jpg"	5.39517216635	4.68311718972	0.620014831579783	0.620014831579783
"1457"	"centro/Rua_Felix_Araujo__132__90.jpg"	4.04587835746	4.4957200769	-0.619431872925756	0.619431872925756
"2416"	"liberdade/Rua_Riachuelo__930__180.jpg"	3.92440669522	4.28016746406	-0.614552440388103	0.614552440388103
"1519"	"centro/Rua_Felix_Araujo__48__90.jpg"	5.17931255711	4.33613838322	0.607544786902664	0.607544786902664
"2142"	"liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg"	3.9093005098	4.21476898532	-0.591323811505825	0.591323811505825
"314"	"catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__270.jpg"	5.80783378267	5.43706631288	0.590731922789203	0.590731922789203
"1628"	"centro/Rua_Manoel_P._de_Araujo__370_0.jpg"	4.3233634941	4.89964497198	-0.578716553310385	0.578716553310385
"2115"	"liberdade/Rua_Odon_Bezerra__388__90.jpg"	5.70788903383	5.29008475174	0.576943778211535	0.576943778211535
"2591"	"liberdade/Rua_Severino_Pimentel__321__180.jpg"	4.89650578154	3.91637918757	0.57078946584569	0.57078946584569
"517"	"catole/Rua_Luisa_Bezerra_Mota__246_270.jpg"	5.56045574298	5.10890280122	0.535714432192144	0.535714432192144
"1750"	"centro/Rua_Quebra_Quilos__399__90.jpg"	5.65443694406	5.27872903807	0.530148099770918	0.530148099770918
"1916"	"liberdade/Rua_Edesio_Silva__602__180.jpg"	3.83046201536	3.96009510812	-0.520879387165456	0.520879387165456
"1250"	"centro/Rua_Coronel_Salvino_Figueiredo__251_270.jpg"	5.61150761585	5.23546767092	0.512577411518754	0.512577411518754
"1558"	"centro/Rua_Joao_da_Mata__490_90.jpg"	4.96125223131	4.14208764809	0.503231738405601	0.503231738405601
"802"	"catole/Rua_Vigario_Calixto__1201_180.jpg"	4.89814330513	5.73676614979	-0.494634469783065	0.494634469783065
"391"	"catole/Rua_Honorio_de_Melo__240__90.jpg"	5.67146452366	5.40956677332	0.470482147943686	0.470482147943686
"465"	"catole/Rua_Joao_Francisco_Mota__64__270.jpg"	5.62928239962	5.34847712012	0.464109121551399	0.464109121551399
"2509"	"liberdade/Rua_Sergipe__1337_0.jpg"	4.05387544306	2.68363218946	0.450761979369539	0.450761979369539
"2479"	"liberdade/Rua_Santa_Catarina__1231__180.jpg"	3.74791224206	2.16869332889	0.446641970708257	0.446641970708257
"1581"	"centro/Rua_Manoel_P._de_Araujo__150_270.jpg"	4.0267113721	4.15815980222	-0.440730181597886	0.440730181597886
"39"	"catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg"	5.65705601635	5.45352468285	0.430306706426421	0.430306706426421
"1524"	"centro/Rua_Joao_da_Mata__490_270.jpg"	5.39554896275	5.02671437781	0.418984276402374	0.418984276402374
"1444"	"centro/Rua_Felix_Araujo__132__270.jpg"	4.72989940855	3.89555075453	0.416392155332053	0.416392155332053
"939"	"centro/Avenida_Dom_Pedro_II__500_90.jpg"	5.85051133019	5.82936857221	0.403452527096986	0.403452527096986
"1796"	"liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg"	4.61005175433	5.08742770885	-0.402101439822894	0.402101439822894
"2095"	"liberdade/Rua_Odon_Bezerra__388__270.jpg"	5.05721634736	5.81591717384	-0.381957610877984	0.381957610877984
"1927"	"liberdade/Rua_Espirito_Santo__1288__0.jpg"	4.65558524515	5.11057093497	-0.370133880393943	0.370133880393943
"2201"	"liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg"	5.02951594847	5.73652940723	-0.363123054376039	0.363123054376039
"1315"	"centro/Rua_Doutor_Severino_Cruz__411__90.jpg"	6.19637594542	6.50125720907	0.35547424839305	0.35547424839305
"779"	"catole/Rua_Vigario_Calixto__1201_0.jpg"	5.16248007647	4.7526097074	0.346588112821769	0.346588112821769
"2054"	"liberdade/Rua_Odon_Bezerra__306_90.jpg"	5.59295675347	5.50030327547	0.338787101422884	0.338787101422884
"2597"	"liberdade/Rua_Severino_Pimentel__439__0.jpg"	4.22309022743	4.31248218054	-0.334810918441315	0.334810918441315
"2334"	"liberdade/Rua_Riachuelo__455__180.jpg"	3.74057961487	3.48189354141	-0.330453000477602	0.330453000477602
"1482"	"centro/Rua_Felix_Araujo__48__270.jpg"	4.66604676211	5.05081401187	-0.324644476020519	0.324644476020519
"1602"	"centro/Rua_Manoel_P._de_Araujo__150_90.jpg"	5.08182754713	5.75798563199	-0.323388512669804	0.323388512669804
"1950"	"liberdade/Rua_Espirito_Santo__1288__180.jpg"	4.15787870419	4.17142776458	-0.31734016914956	0.31734016914956
"1726"	"centro/Rua_Quebra_Quilos__399__270.jpg"	5.92152249894	6.10184751412	0.31474393109637	0.31474393109637
"2559"	"liberdade/Rua_Severino_Pimentel__321__0.jpg"	4.78609497523	5.22783179291	-0.308359284535135	0.308359284535135
"78"	"catole/Rua_Aluisio_Cunha_Linha__50__270.jpg"	4.1248112027	4.07370091958	-0.293122844943285	0.293122844943285
"2354"	"liberdade/Rua_Riachuelo__847__0.jpg"	5.0707145396	5.65932051236	-0.276666703366141	0.276666703366141
"1055"	"centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg"	4.66606507147	4.03136367968	0.272947965457573	0.272947965457573
"1895"	"liberdade/Rua_Edesio_Silva__602__0.jpg"	5.1530537439	4.8841313984	0.260067332516202	0.260067332516202
"842"	"centro/Avenida_Barao_Rio_Branco__141_270.jpg"	5.7487155934	5.90628309448	0.256571583660345	0.256571583660345
"859"	"centro/Avenida_Barao_Rio_Branco__141_90.jpg"	4.91673932524	5.35963878842	-0.254976620025574	0.254976620025574
"1373"	"centro/Rua_Elias_Aforas__202_180.jpg"	3.91020615652	2.77891928902	0.251237979732045	0.251237979732045
"99"	"catole/Rua_Aluisio_Cunha_Linha__50__90.jpg"	3.79816802926	3.44477596466	-0.251107269411801	0.251107269411801
"703"	"catole/Rua_Otacilio_Nepomuceno__76_90.jpg"	5.39489216468	5.35562232474	0.225530561476981	0.225530561476981
"1220"	"centro/Rua_Capitao_Joao_de_Sa__45__180.jpg"	4.03944984331	3.04607415146	0.223882732740976	0.223882732740976
"461"	"catole/Rua_Inacio_Marques_da_Silva__434_90.jpg"	3.70473954309	3.23800952296	-0.223334876001338	0.223334876001338
"2233"	"liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg"	5.218404483	5.08354734109	0.20852585517296	0.20852585517296
"1007"	"centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg"	5.13048340809	4.96645735665	0.1892397530734	0.1892397530734
"2390"	"liberdade/Rua_Riachuelo__930__0.jpg"	4.79748875879	5.03151365149	-0.181889131608443	0.181889131608443
"1270"	"centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg"	3.94686620079	3.54855479105	-0.163241430908772	0.163241430908772
"2175"	"liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg"	4.91026295974	4.63654316739	0.162406053538294	0.162406053538294
"189"	"catole/Rua_Deputado_Ascendino_Moura__101__90.jpg"	4.8402246495	5.07104786427	-0.162327124063727	0.162327124063727
"569"	"catole/Rua_Olegario_Mariano__139_0.jpg"	5.12958179605	5.01150278401	0.161933733373132	0.161933733373132
"12"	"catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg"	5.45115246542	5.5628145332	0.160340409710741	0.160340409710741
"1651"	"centro/Rua_Manoel_P._de_Araujo__370_180.jpg"	4.29666746909	3.59729915381	0.15798721413318	0.15798721413318
"666"	"catole/Rua_Olegario_Mariano__139_90.jpg"	4.89617814632	4.62315576422	0.156168572722956	0.156168572722956
"725"	"catole/Rua_Sebastiao_Vieira_da_Silva__1273__0.jpg"	4.02109888795	3.65160919584	-0.149416440483775	0.149416440483775
"2690"	"liberdade/Rua_Severino_Pimentel__511_90.jpg"	4.64748531522	4.22954405863	0.138200246714027	0.138200246714027
"287"	"catole/Rua_Doutor_Antonio_Telha__68__90.jpg"	4.66776558595	4.73321298297	-0.136756543973922	0.136756543973922
"337"	"catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__90.jpg"	5.71303053486	6.05122013567	0.135928362995055	0.135928362995055
"2646"	"liberdade/Rua_Severino_Pimentel__439__180.jpg"	4.0033360082	3.58071822511	-0.12562495611092	0.12562495611092
"165"	"catole/Rua_Deputado_Ascendino_Moura__101__270.jpg"	4.6742822215	4.31265923259	0.116277292519516	0.116277292519516
"1782"	"liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg"	5.07611235369	4.99873218455	0.115950070013805	0.115950070013805
"629"	"catole/Rua_Olegario_Mariano__139_270.jpg"	5.44544783784	5.63645593549	0.111469189632924	0.111469189632924
"251"	"catole/Rua_Doutor_Antonio_Telha__235_180.jpg"	4.39273040559	4.21137922741	-0.105906931576238	0.105906931576238
"2534"	"liberdade/Rua_Sergipe__1337_90.jpg"	3.38455740907	2.13245719584	0.104527776006297	0.104527776006297
"1191"	"centro/Rua_Capitao_Joao_de_Sa__45__0.jpg"	5.08008325762	5.04404782994	0.0933581718040206	0.0933581718040206
"1668"	"centro/Rua_Pedro_Alvares_Cabral__129_180.jpg"	3.96881445374	3.46468418678	-0.0921305047276024	0.0921305047276024
"109"	"catole/Rua_Cristina_Procopio_da_Silva__62__270.jpg"	3.31381069843	2.04318337491	0.0861109576411937	0.0861109576411937
"2369"	"liberdade/Rua_Riachuelo__847__180.jpg"	4.85111189018	4.69863237558	0.0668599743083938	0.0668599743083938
"1386"	"centro/Rua_Elias_Aforas__67__0.jpg"	4.91608472778	5.03645811566	-0.0661914733962025	0.0661914733962025
"989"	"centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg"	4.62793481051	4.32865563739	0.0605532229385724	0.0605532229385724
"1864"	"liberdade/Rua_Acre__635_90.jpg"	4.76174526426	4.76096104169	-0.0590420250189103	0.0590420250189103
"2651"	"liberdade/Rua_Severino_Pimentel__511_270.jpg"	4.71232127393	4.67496463429	-0.0580572539853889	0.0580572539853889
"222"	"catole/Rua_Doutor_Antonio_Telha__235_0.jpg"	4.31739143426	3.98970533435	-0.0513066797034736	0.0513066797034736
"2020"	"liberdade/Rua_Odon_Bezerra__147_90.jpg"	5.97094995474	6.65653799123	0.0390268752053383	0.0390268752053383
"2275"	"liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg"	5.08985062844	5.17869957407	0.0241963426464038	0.0241963426464038
"910"	"centro/Avenida_Dom_Pedro_II__500_270.jpg"	5.61200708602	6.11518214969	-0.00258788349249335	0.00258788349249335
"1820"	"liberdade/Rua_Acre__635_270.jpg"	4.32409706078	3.91048981557	0.00183293520275009	0.00183293520275009
"615"	"catole/Rua_Olegario_Mariano__139_180.jpg"	4.83179991641	4.78222686247	-0.00145282017431113	0.00145282017431113
