[1] "seguro?"
[1] "0.125157565754068 0.221900980285326 prop_sky_across_right"
[1] "0.125314822593031 0.196268304596873 trees"
[1] "0.249933482361673 0.0125973047841743 trees_left"
[1] "0.0093436834588372 0.926113269605091 trees_right"
[1] "-0.0648797592379652 0.504703206856886 small_planters"
[1] "-0.0127486931422735 0.90033198886948 small_planters_left"
[1] "-0.101537282940723 0.31232789061819 small_planters_right"
[1] "0.311830980483218 0.00101890957368459 build_height"
[1] "0.234086665491588 0.0239210598218291 build_height_left"
[1] "0.315867340422728 0.00115318527170496 build_height_right"
[1] "0.21882607673418 0.0228882127167847 diff_build"
[1] "-0.131818763986514 0.173860746810495 prop_hist_build"
[1] "0.0456906108750623 0.638675915850001 outdoor_table"
[1] "-0.106945080448101 0.289578875266375 outdoor_table_left"
[1] "0.0942258142995751 0.339022336581568 outdoor_table_right"
[1] "0.279320079140423 0.00341693300106236 street_furnit"
[1] "0.225936757059958 0.0238042960800241 street_furnit_left"
[1] "0.255863964149519 0.00842745500494578 street_furnit_right"
[1] "-0.00766406269754678 0.937254037455548 basic_col"
[1] "0.158293027187933 0.101793343776159 lights"
[1] "0.0660614845516192 0.531537994878623 lights_left"
[1] "0.0543677764198401 0.591101851069974 lights_right"
[1] "-0.0350026016951792 0.719119958241962 accent_col"
[1] "0.286642658114979 0.0048593465304432 people"
[1] "0.231274996239398 0.0354070244361152 people_left"
[1] "0.19938481737596 0.058120363170549 people_right"
[1] "0.38893673229368 9.81040467037933e-05 prop_active_use"
[1] "0.207046622874951 0.0603697355532873 prop_active_use_left"
[1] "0.274108232378658 0.00855756556813966 prop_active_use_right"
