liberdade		9
liberdade	rua severino pimentel	4
liberdade	rua professor luis antonio coutinho, 420	1
liberdade	rua severino pimentel  463	1
liberdade	rua sÃo paulo	3
liberdade	rua aprÍgio pereira nepomuceno	4
liberdade	rua rio grande do sul	3
liberdade	rua joao xxiii	1
liberdade	rua riachuelo	4
liberdade	rua odon bezerra	5
liberdade	rua aprigio neponuceno	1
liberdade	rua: sÃo paulo, 66	1
liberdade	av almirante barrosso	1
liberdade	rua rio de janeiro	4
liberdade	rua odom bezerra	2
liberdade	rua: severino pimentel n,132	1
liberdade	avenida amazonas	3
liberdade	av. assis chateubriand	1
liberdade	rua joÃo matias guimarÃes	1
liberdade	rua santa catarina	4
liberdade	avenida assis chateubriand	2
liberdade	rua alagoas	1
liberdade	rua bahia 333	1
liberdade	rua cassimiro pereira	1
liberdade	rua papa joÃo 23	1
liberdade	rua assis chateaubriand	1
liberdade	rua sergipe	4
liberdade	rua aprÍgio nepomuceno	1
liberdade	rua minas gerais	6
liberdade	avenida assis chateaubriand	7
liberdade	rua gilberto pereira	2
liberdade	rua assia chautubrian	1
liberdade	rua getulio cavalcante	1
liberdade	rua espÍrito santo	4
liberdade	rua papa jÕao paulo	1
liberdade	rua paraÍba	1
liberdade	rua manoel leonardo gomes	1
liberdade	rua getulio cavalcante, 728	1
liberdade	rua padre pedro serrÃo	2
liberdade	rua acre	2
liberdade	almirante barroso	1
liberdade	rua josÉ gonÇalves lucena	1
liberdade	rua aprigio nepomuceno	1
liberdade	rua martins jÚnior	3
liberdade	rua espirito santo	2
liberdade	rua amazonas	2
liberdade	avenida almirante barroso	3
liberdade	rua cassiano pereira	1
liberdade	av. assis chateaubriand	1
liberdade	rua edÉsio silva	3
liberdade	rua jovino sobreira de carvalho	1
catole		27
catole	rua luiza bezerra da mota 760 condomÍnio luis soares	1
catole	rua dubu vi	1
catole	avenida brasÍlia	1
catole	rua leocÁdio gomes	1
catole	rua lenise alves medeiros	1
catole	rua eutecio vital ribeiro	1
catole	rua joÃo lÉlis	1
catole	rua lino galdino de almeida	1
catole	rua severino cabral	1
catole	rua joÃo francisco mota	1
catole	rua joÃo bezerra paz	1
catole	rua humberto batista lima	1
catole	rua juiz pedro nogueira morais	1
catole	rua terezinha de farias	1
catole	av argemiro de figueiredo	1
catole	rua vigÁrio calixto	20
catole	av. vigÁrio calixto	1
catole	rua aluÍsio cunha lima nº 500	1
catole	br-104, 2066	1
catole	rua coremas	2
catole	rua elpÍdio de almeida	1
catole	rua wilson gonÇalves de oliveira 137	1
catole	rua luÍsa bezerra mota	1
catole	rua paulo de frontin, 230	1
catole	rua sebastiÃo vieira da silva	1
catole	rua raimundo nonato	1
catole	avenida vigario calixto	3
catole	rua cristina procopio silva	1
catole	rua arius	1
catole	elpÍdio de almeida	1
catole	rua benjamin constant	1
catole	rua cÍcero jacinto	1
catole	rua alderico de pessoa oliveira 104	1
catole	rua dr gutemberg uchÔa	1
catole	rua raimundo nonato de araÚjo, 691-729	1
catole	rua francisco guedes moura	1
catole	canal do prado	1
catole	rua vigÁrio calipto 151	1
catole	rua vigario calixto	1
catole	rua fernando barbosa de melo	1
catole	rua joselita reis brasileiro	1
catole	rua josÉ soares de santana	1
catole	avenida canal	2
catole	rua otacÍlio nepomuceno	3
catole	rua denise alves de medeiros, 180	1
catole	rodovia br 230	1
catole	rua deputado josÉ aurÉlio, n 41	1
catole	rua do fogo	1
catole	rua jose montana leite,105	1
catole	rua padre anchieta	1
catole	rua antÔnio guedes de andrade	2
catole	rua manoel alves de oliveira	3
catole	avenida joao valig	1
catole	rua olegario mariano	1
catole	rua maria de lourdes aguiar loureiro	1
catole	rua joÃo quirino	3
catole	avenida elpidio de almeida	4
catole	rua olegÁrio mariano	1
catole	rua cristina procÓpio da silva	1
catole	rua tomÁs soares de souza	1
catole	rua denise alves de medeiros	1
catole	rua cristina procÓpio silva	2
catole	avenida conselheiro joseph noujaim habib mouacad, 975-1255	1
catole	rua claudino colaÇo	1
catole	rua antÔnio guedes de andrade, nº190	1
catole	rua pedro leÃo	1
catole	avenida dr. elpÍdio de almeida	4
catole	rua elpidio de almeida	2
catole	rua barao da passagem	1
catole	rua luÍs sodrÉ filho	1
catole	rua beatriz leal	1
centro		42
centro	rua paulo de frontin	2
centro	avenida barÃo rio branco	1
centro	avenida severino cruz	2
centro	avenida marechal floriano peixoto	6
centro	rua coronel salvino figueiredo, 251-475	1
centro	rua solon de lucena	1
centro	rua maciel pinheiro	4
centro	av. canal	1
centro	rua peregrino de carvalho	2
centro	rua dom pedro i	1
centro	rua barÃo do abiaÍ	2
centro	rua irineu jofili	3
centro	rua tiradentes	1
centro	rua frei caneca, 419	1
centro	travessa sete de setembro	1
centro	rua rui barbosa	1
centro	rua frei caneca	4
centro	rua venÂncio neiva	1
centro	rua lino gomes da silva	1
centro	rua geulio vargas	1
centro	rua frei caneca s/n	1
centro	praÇa coronel antÔnio pessoa	1
centro	avenida cajazeiras	1
centro	rua afonso campos	4
centro	rua miguel couto	3
centro	rua ouro branco	1
centro	rua doutor severino cruz	6
centro	avenida dom pedro ii	2
centro	rua das catanholas	1
centro	r. marques do herval, s/n	1
centro	rua Índios cariris	2
centro	rua elias asfora	1
centro	rua vidal de negreiros	3
centro	rua prefeito ernane lauritzen	1
centro	avenida canal	2
centro	rua marciel pinheiro	1
centro	avenida floriano peixoto	9
centro	avenida santa clara	1
centro	rua cardoso vieira	1
centro	av. floriano peixoto	1
centro	rua da praÇa da bandeira	1
centro	rua pedro ii	3
centro	av rio branco	1
centro	rua oretes fialho de araujo 39	1
centro	rua manoel elias	1
centro	rua joao pessoa	2
centro	rua raimundo alves	1
centro	rua antenor navarro	1
centro	rua raimundo alves da silva, 289-401	1
centro	rua treze de maio	3
centro	rua epitacio pessoa	1
centro	rua jose lins do rego	1
centro	av. floriano peixoto.	1
centro	rua presidente epitÁcio pessoa	3
centro	rua cristovao colombo	1
centro	rua carsoso vieira	1
centro	rua luÍs soares	1
centro	rua marcÍlio dias	2
centro	rua joÃo suassuna	1
centro	rua joÃo da mata	1
centro	rua desembargador trindade	2
centro	rua epitÁcio pessoa	1
centro	avenida janÚncio ferreira, 612	1
centro	praÇa da bandeira.	1
centro	rua d. pedro ii	1
centro	rua da pororoca	1
centro	rua bento viana	1
centro	estabelecimento gilberto veiculos	1
centro	rua vila nova da rainha	4
centro	rua quebra quilos.	2
centro	rua semeÃo leal	1
centro	floriano peixoto	1
centro	rua presidente joÃo pessoa	1
centro	rua floriano peixoto, sn.	1
centro	rua coronel joÃo lourenÇo porto	3
centro	rua marques do herval	2
centro	avenida presidente getÚlio vargas	1
centro	rua raimundo alves da silva	2
centro	praÇa da bandeira	1
centro	avenida presidente joÃo pessoa	1
centro	rua marques de herval	1
centro	avenida janÚncio ferreira	1
centro	rua sebastiÃo donato	2
centro	rua floriano peixoto	1
centro	praca da bandeira	1
centro	rua venancio neiva	3
centro	rua quebra quilos	5
centro	rua josÉ bonifÁcio	1
centro	rua marquÊs do herval	2
centro	rua joÃo pessoa	3
centro	r. afonso campos, 183	1
centro	sÃo josÉ da mata	1
centro	rua deputado Álvaro gaudÊncio	1
centro	avenida janucio ferreira	1
