681
744
985
707
601
802
647
971
881
930
855
877
685
876
959
630
606
850
693
801
622
1005
732
807
821
967
872
921
700
514
623
620
762
549
751
828
939
984
868
990
936
965
726
814
998
754
677
791
800
929
666
669
988
675
915
670
991
709
957
596
923
682
708
952
997
608
940
977
723
978
515
912
642
695
737
780
906
969
883
945
785
676
667
611
942
981
986
950
671
710
717
786
975
604
691
799
748
733
837
668
909
976
641
790
825
719
706
838
1044
593
747
982
774
815
661
822
934
951
511
924
979
609
835
844
964
718
731
839
922
920
968
846
522
688
673
508
931
625
656
662
746
721
742
724
797
788
694
974
863
849
884
679
820
954
958
935
600
703
937
649
980
735
775
660
640
873
653
658
634
654
955
512
633
513
973
1001
787
845
944
916
900
779
913
643
966
914
602
738
817
949
591
963
878
778
792
686
521
784
701
684
736
933
1006
1013
848
783
773
941
875
989
972
927
655
943
853
638
808
926
692
674
995
739
803
794
672
918
711
917
832
908
652
956
749
862
728
777
928
629
612
925
722
624
962
713
740
953
626
646
865
987
720
840
725
823
843
904
705
992
727
938
627
680
689
893
854
663
819
678
741
810
813
970
851
687
631
806
729
946
613
948
