43850,2015-02-13T13:38:05.914252,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_180.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_90.jpg""}",3
43153,2015-02-13T13:37:55.531123,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__180.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg""}",3
43398,2015-02-13T13:37:59.235085,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg""}",3
43180,2015-02-13T13:37:55.927942,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__321__0.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_180.jpg""}",3
43665,2015-02-13T13:38:03.156100,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Luisa_Bezerra_Mota__246_90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__90.jpg""}",3
43201,2015-02-13T13:37:56.298163,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg""}",3
43462,2015-02-13T13:38:00.173870,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg""}",3
43660,2015-02-13T13:38:03.083556,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg""}",3
43670,2015-02-13T13:38:03.233348,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg""}",3
43655,2015-02-13T13:38:02.997733,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__180.jpg""}",3
