0	age	0.00346451028263	0.0021912339054	3970
1	masculino	0.00251358308206	0.00193235089465	2812
2	feminino	0.00247133681629	0.00187086122108	2535
4	media alta	0.00270835011832	0.00214405349435	2544
6	casado	0.00304908040075	0.0022009582302	3974
7	street_wid1	0.025518032318	0.0152106503943	3353
8	mov_cars1	0.0152185072422	0.00629416739935	3874
9	park_cars1	0.0155100743805	0.00660629264264	4131
10	mov_ciclyst1	0.0126439670671	0.00518793461387	1360
11	landscape1	0.112608541808	0.0335595302023	3155
12	build_ident1	0.0084357055739	0.00388149710551	5451
13	trees1	0.0311829239714	0.014986863302	3315
14	build_height1	0.0042002430064	0.00302377636842	3576
15	diff_build1	0.00618597502476	0.00409530164154	3900
16	people1	0.00464552729463	0.00297211014196	4283
18	graffiti1_Yes	0.0118892117515	0.00751710839133	818
19	bairro1_catole	0.0320874314011	0.00726603199389	4532
20	bairro1_centro	0.00686729215698	0.00540267934893	3924
21	bairro1_liberdade	0.0482100154831	0.00596625413443	2201
22	street_wid2	0.00607186070829	0.00441093461517	3296
23	mov_cars2	0.00269647641721	0.00225668911806	3018
24	park_cars2	0.00251844935161	0.0018821509185	3403
25	mov_ciclyst2	0.00365887773767	0.00230540184442	4471
26	landscape2	0.0207252223258	0.00813704963748	3397
27	build_ident2	0.00261089025864	0.00229200010052	3005
28	trees2	0.0074846938506	0.00533550364932	3545
29	build_height2	0.00218261456007	0.00169850987589	3362
30	diff_build2	0.00245013584053	0.00188092727514	3228
31	people2	0.00276617280291	0.00197705428196	3746
33	graffiti2_Yes	0.00531737285453	0.00315451098876	5209
34	bairro2_catole	0.0220586893472	0.0042810209524	1927
35	bairro2_centro	0.0158341948317	0.00360674199502	3952
36	bairro2_liberdade	0.0026735168614	0.00193385207491	3658

