  [1] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
  [2] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
  [3] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
  [4] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
  [5] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
  [6] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
  [7] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
  [8] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
  [9] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
 [10] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
 [11] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
 [12] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
 [13] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
 [14] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
 [15] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 5"
 [16] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 5"
 [17] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
 [18] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
 [19] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 7"
 [20] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 7"
 [21] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 9"
 [22] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 9"
 [23] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
 [24] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
 [25] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
 [26] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
 [27] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 8"
 [28] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 8"
 [29] [1] ">>>>>>> Set diff Top10_Seg: Random Media x Baixa 6"
 [30] [1] ">>>>>>> Set diff Top10_Seg: Random Baixa x Media 6"
