street,num1,num2,num3,num4,num5,num6,num7,num8,num9,num10,num11,num12,num13,num14,num15,num16,num17,num18,num19,num20
R._Maciel_Pinheiro,0.0037880301401,-0.000300689980651,-0.000612649156133,-0.0023593462945,0.00470986396395,-0.00598586811766,0.00315071014543,0.00330623114999,0.00293342702058,0.00518621277447,-0.00360788629665,-0.00449887096015,0.000179566942824,0.00345128848454,-0.00539373582232,0.00125447165713,-0.000536423046074,-0.00227503884511,-0.00540391464565,0.00351576151683
R._Manoel_Pereira_de_Araújo,0.00442035821143,0.000251292323667,-0.00161531715016,-0.000225371193511,-0.00202676282857,-0.00217375977994,0.00478623364172,-0.00102379655955,-0.00176099065262,-0.0053805790533,-0.000782799358907,0.00440949607742,-0.00591790777238,0.00722695568033,-9.11834938604e-05,-0.00219508904113,-0.00055696161645,0.0012925742298,-0.00345546783112,0.00694537612825
Av._Mal._Floriano_Peixoto,0.00174026447363,0.00426573109255,-0.00175136772526,6.15933913561e-05,-0.00402318423505,0.003527564479,0.0086558976132,-0.0071266215531,0.00531847435496,0.00186036175266,2.73257926085e-05,0.00201102635714,-0.00336645129366,0.00210002626059,-0.00174128567994,0.000262716595675,-0.00525931383115,0.00184712135245,0.00408912495395,-0.01082386999
R._Edésio_Silva,0.0119983241825,-0.0115773159082,-0.00345174534362,-0.00886614442245,0.00209376539644,-0.000498234020736,0.00776487103109,-0.00190641615141,0.00265652375535,0.000188200722415,-0.00745445761216,0.00873463785459,-0.0077268267666,-0.001405958937,-0.00738681477367,0.000828283420133,0.00228596367837,0.00609048394914,0.00289573039528,0.00513940763335

