street,num1,num2,num3,num4,num5,num6,num7,num8,num9,num10,num11,num12,num13,num14,num15,num16,num17,num18,num19,num20,num21,num22,num23,num24,num25,num26,num27,num28,num29,num30,num31,num32,num33,num34,num35,num36,num37,num38,num39,num40
R._Inácio_Marquês_da_Silva,-0.00665442020256,-0.0030326341107,-4.32679484981e-06,-0.00654617185242,0.0035271933359,0.00271907476074,-0.00275837201733,-0.00605998870627,0.00486986674335,0.00270391164405,-0.00660019431547,0.00450899641108,-0.000375552210736,0.0009931378823,-0.000408150821591,-0.000451374465772,0.00106556179254,0.00665356184213,0.00265172662711,0.00297998139182,0.00434531813788,0.00231411441703,0.00225353933555,0.00280255436148,0.00101693185602,0.000501860833189,0.0018784688672,0.00154669554682,0.00328539131267,-0.000695267853451,-9.72572906449e-05,0.00233382464374,-0.00611913788146,0.00360803756006,-0.00413568757052,-0.00274643276986,-0.00344343347023,-0.00144796177817,-0.00336144468531,-0.00147783213229
R._Cristina_Procópio_Silva,-0.00366945460225,0.00313256536888,0.000138711189584,-0.0028044577431,0.00281528710836,-0.00352892391728,0.00415572582621,0.00205252775468,0.000786062421932,0.00417896443782,0.00382010910512,0.00043438646011,0.00242299476715,0.00421985939518,0.00178825674312,0.00218189051662,0.00591299620255,0.00445732808249,0.00475086987145,0.00401225307752,0.0010735941014,-0.0016389290653,0.00130532102017,0.00190644221371,0.000602521651019,-0.0122425857495,-0.00675979234986,0.00342825137549,0.00463353375943,-0.00634658404299,-0.0110773655836,-0.00100993190265,-0.00423651980595,-0.00285030179605,-0.0021664614782,-0.00504792296108,0.000401502333773,0.00292979456514,-0.00549066552133,0.00241968032662
