188-135,0
188-22,1
188-203,-1
188-315,0
222-135,-1
222-22,-1
222-203,1
222-315,0
300-203,0
300-315,1
300-22,-1
300-135,-1
370-135,1
370-22,-1
370-315,-1
370-203,0
392-112,1
392-22,0
392-225,-1
392-293,1
