130-90,0
130-180,1
130-270,0
130-360,0
190-90,-1
190-180,0
190-270,0
190-360,0
248-90,1
248-180,0
248-270,0
248-360,0
284-90,1
284-180,0
284-270,0
284-360,0
360-90,-1
360-180,0
360-270,0
360-360,-1
