0-60,1
0-135,-1
0-240,1
0-315,1
199-60,1
199-135,1
199-240,1
199-315,1
315-60,1
315-125,1
315-240,-1
315-315,1
478-60,1
478-150,1
478-235,-1
478-315,1
716-55,1
716-145,1
716-240,1
716-325,1
891-55,1
891-145,1
891-240,1
891-325,-1
1138-55,-1
1138-145,1
1138-240,1
1138-325,1
