70-22,1
70-135,-1
70-203,0
70-315,-1
306-22,0
306-135,1
306-203,1
306-315,0
602-22,-1
602-135,-1
602-203,0
602-315,0
1136-22,0
1136-135,1
1136-203,-1
1136-315,0
1546-22,0
1546-135,0
1546-203,0
1546-315,0

