comparison_id,date,ip_address,voter_latitude,voter_longitude,study,question,chosen_id,chosen_latitude,chosen_longitude,chosen_pitch,chosen_heading,chosen_region_name,chosen_image_url,rejected_id,rejected_latitude,rejected_longitude,rejected_pitch,rejected_heading,rejected_region_name,rejected_image_url
102373,2013-05-21 12:26:57 UTC,78.45.4.79,50.0833,14.4667,street-safety--3,Which place looks safer?,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false
102374,2013-05-21 12:27:02 UTC,78.45.4.79,50.0833,14.4667,street-safety--3,Which place looks safer?,43259,50.08163,14.42687,-3,143,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08163%2C14.42687&heading=143&pitch=-3&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
102375,2013-05-21 12:27:07 UTC,78.45.4.79,50.0833,14.4667,street-safety--3,Which place looks safer?,43251,50.068305,14.470019,-3,263,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.068305%2C14.470019&heading=263&pitch=-3&sensor=false,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false
102376,2013-05-21 12:27:10 UTC,78.45.4.79,50.0833,14.4667,street-safety--3,Which place looks safer?,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
102377,2013-05-21 12:27:13 UTC,78.45.4.79,50.0833,14.4667,street-safety--3,Which place looks safer?,43259,50.08163,14.42687,-3,143,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08163%2C14.42687&heading=143&pitch=-3&sensor=false,43245,50.075144,14.459418,-10,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075144%2C14.459418&heading=167&pitch=-10&sensor=false
102378,2013-05-21 12:27:17 UTC,78.45.4.79,50.0833,14.4667,street-safety--3,Which place looks safer?,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false,43269,50.065262,14.420805,0,187,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.065262%2C14.420805&heading=187&pitch=0&sensor=false
102559,2013-05-21 12:44:54 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
102560,2013-05-21 12:45:00 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43246,50.0806,14.408017,3,43,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.0806%2C14.408017&heading=43&pitch=3&sensor=false,43242,50.083673,14.466905,-5,110,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.083673%2C14.466905&heading=110&pitch=-5&sensor=false
102561,2013-05-21 12:45:08 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43256,50.077184,14.449449,-1,198,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.077184%2C14.449449&heading=198&pitch=-1&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
102562,2013-05-21 12:45:16 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43256,50.077184,14.449449,-1,198,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.077184%2C14.449449&heading=198&pitch=-1&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
102563,2013-05-21 12:45:26 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false,43269,50.065262,14.420805,0,187,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.065262%2C14.420805&heading=187&pitch=0&sensor=false
102564,2013-05-21 12:45:31 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43246,50.0806,14.408017,3,43,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.0806%2C14.408017&heading=43&pitch=3&sensor=false,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false
102565,2013-05-21 12:45:34 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43244,50.058382,14.452535,-5,57,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.058382%2C14.452535&heading=57&pitch=-5&sensor=false,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false
102566,2013-05-21 12:45:44 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43258,50.074156,14.435626,5,168,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.074156%2C14.435626&heading=168&pitch=5&sensor=false,43243,50.070095,14.443004,7,224,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.070095%2C14.443004&heading=224&pitch=7&sensor=false
102567,2013-05-21 12:45:51 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43245,50.075144,14.459418,-10,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075144%2C14.459418&heading=167&pitch=-10&sensor=false,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false
102568,2013-05-21 12:46:03 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false,43245,50.075144,14.459418,-10,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075144%2C14.459418&heading=167&pitch=-10&sensor=false
102569,2013-05-21 12:46:09 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43254,50.08438,14.413472,-1,330,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08438%2C14.413472&heading=330&pitch=-1&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
102570,2013-05-21 12:46:14 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43246,50.0806,14.408017,3,43,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.0806%2C14.408017&heading=43&pitch=3&sensor=false,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false
102571,2013-05-21 12:46:18 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43258,50.074156,14.435626,5,168,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.074156%2C14.435626&heading=168&pitch=5&sensor=false,43269,50.065262,14.420805,0,187,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.065262%2C14.420805&heading=187&pitch=0&sensor=false
102572,2013-05-21 12:46:26 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43254,50.08438,14.413472,-1,330,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08438%2C14.413472&heading=330&pitch=-1&sensor=false,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false
102573,2013-05-21 12:46:40 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43269,50.065262,14.420805,0,187,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.065262%2C14.420805&heading=187&pitch=0&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
102574,2013-05-21 12:46:44 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43254,50.08438,14.413472,-1,330,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08438%2C14.413472&heading=330&pitch=-1&sensor=false,43269,50.065262,14.420805,0,187,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.065262%2C14.420805&heading=187&pitch=0&sensor=false
102575,2013-05-21 12:46:50 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false
102576,2013-05-21 12:46:54 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43254,50.08438,14.413472,-1,330,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08438%2C14.413472&heading=330&pitch=-1&sensor=false,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false
102577,2013-05-21 12:46:58 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43256,50.077184,14.449449,-1,198,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.077184%2C14.449449&heading=198&pitch=-1&sensor=false,43242,50.083673,14.466905,-5,110,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.083673%2C14.466905&heading=110&pitch=-5&sensor=false
102578,2013-05-21 12:47:15 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43254,50.08438,14.413472,-1,330,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08438%2C14.413472&heading=330&pitch=-1&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
102579,2013-05-21 12:47:18 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false,43245,50.075144,14.459418,-10,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075144%2C14.459418&heading=167&pitch=-10&sensor=false
102580,2013-05-21 12:47:22 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false,43242,50.083673,14.466905,-5,110,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.083673%2C14.466905&heading=110&pitch=-5&sensor=false
102581,2013-05-21 12:47:28 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false
102582,2013-05-21 12:47:33 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43260,50.075053,14.46743,-8,80,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075053%2C14.46743&heading=80&pitch=-8&sensor=false,43255,50.082618,14.459361,-10,289,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.082618%2C14.459361&heading=289&pitch=-10&sensor=false
102583,2013-05-21 12:47:37 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43251,50.068305,14.470019,-3,263,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.068305%2C14.470019&heading=263&pitch=-3&sensor=false,43245,50.075144,14.459418,-10,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075144%2C14.459418&heading=167&pitch=-10&sensor=false
102584,2013-05-21 12:47:43 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43243,50.070095,14.443004,7,224,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.070095%2C14.443004&heading=224&pitch=7&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
102585,2013-05-21 12:47:47 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43254,50.08438,14.413472,-1,330,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08438%2C14.413472&heading=330&pitch=-1&sensor=false,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false
102586,2013-05-21 12:47:50 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43258,50.074156,14.435626,5,168,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.074156%2C14.435626&heading=168&pitch=5&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
102587,2013-05-21 12:47:54 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43259,50.08163,14.42687,-3,143,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08163%2C14.42687&heading=143&pitch=-3&sensor=false,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false
102588,2013-05-21 12:47:58 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false,43259,50.08163,14.42687,-3,143,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08163%2C14.42687&heading=143&pitch=-3&sensor=false
102589,2013-05-21 12:48:03 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43243,50.070095,14.443004,7,224,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.070095%2C14.443004&heading=224&pitch=7&sensor=false,43256,50.077184,14.449449,-1,198,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.077184%2C14.449449&heading=198&pitch=-1&sensor=false
102590,2013-05-21 12:48:06 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43251,50.068305,14.470019,-3,263,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.068305%2C14.470019&heading=263&pitch=-3&sensor=false,43244,50.058382,14.452535,-5,57,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.058382%2C14.452535&heading=57&pitch=-5&sensor=false
102591,2013-05-21 12:48:09 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false
102592,2013-05-21 12:48:12 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43254,50.08438,14.413472,-1,330,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08438%2C14.413472&heading=330&pitch=-1&sensor=false,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false
102593,2013-05-21 12:48:16 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43258,50.074156,14.435626,5,168,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.074156%2C14.435626&heading=168&pitch=5&sensor=false,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false
102594,2013-05-21 12:48:25 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43244,50.058382,14.452535,-5,57,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.058382%2C14.452535&heading=57&pitch=-5&sensor=false,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false
102595,2013-05-21 12:48:28 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43254,50.08438,14.413472,-1,330,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08438%2C14.413472&heading=330&pitch=-1&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
102596,2013-05-21 12:48:32 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43243,50.070095,14.443004,7,224,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.070095%2C14.443004&heading=224&pitch=7&sensor=false,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false
102597,2013-05-21 12:48:39 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false,43244,50.058382,14.452535,-5,57,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.058382%2C14.452535&heading=57&pitch=-5&sensor=false
102598,2013-05-21 12:48:44 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
102599,2013-05-21 12:48:54 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43242,50.083673,14.466905,-5,110,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.083673%2C14.466905&heading=110&pitch=-5&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
102600,2013-05-21 12:48:58 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43260,50.075053,14.46743,-8,80,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075053%2C14.46743&heading=80&pitch=-8&sensor=false,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false
102601,2013-05-21 12:49:03 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43248,50.08619,14.42374,-4,230,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08619%2C14.42374&heading=230&pitch=-4&sensor=false,43243,50.070095,14.443004,7,224,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.070095%2C14.443004&heading=224&pitch=7&sensor=false
102602,2013-05-21 12:49:06 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43255,50.082618,14.459361,-10,289,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.082618%2C14.459361&heading=289&pitch=-10&sensor=false,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false
102603,2013-05-21 12:49:10 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43260,50.075053,14.46743,-8,80,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075053%2C14.46743&heading=80&pitch=-8&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
102604,2013-05-21 12:49:15 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
102605,2013-05-21 12:49:19 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43247,50.087712,14.453056,1,9,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.087712%2C14.453056&heading=9&pitch=1&sensor=false,43242,50.083673,14.466905,-5,110,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.083673%2C14.466905&heading=110&pitch=-5&sensor=false
102606,2013-05-21 12:49:24 UTC,188.167.66.184,48.15,17.1167,street-safety--3,Which place looks safer?,43248,50.08619,14.42374,-4,230,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08619%2C14.42374&heading=230&pitch=-4&sensor=false,43251,50.068305,14.470019,-3,263,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.068305%2C14.470019&heading=263&pitch=-3&sensor=false
104854,2013-05-21 16:02:33 UTC,182.64.146.216,30.7343,76.7933,street-safety--3,Which place looks safer?,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false,43250,50.062509,14.429762,-5,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.062509%2C14.429762&heading=167&pitch=-5&sensor=false
104855,2013-05-21 16:02:47 UTC,182.64.146.216,30.7343,76.7933,street-safety--3,Which place looks safer?,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false,43253,50.069278,14.452808,14,305,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.069278%2C14.452808&heading=305&pitch=14&sensor=false
104856,2013-05-21 16:02:58 UTC,182.64.146.216,30.7343,76.7933,street-safety--3,Which place looks safer?,43246,50.0806,14.408017,3,43,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.0806%2C14.408017&heading=43&pitch=3&sensor=false,43248,50.08619,14.42374,-4,230,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.08619%2C14.42374&heading=230&pitch=-4&sensor=false
104857,2013-05-21 16:03:08 UTC,182.64.146.216,30.7343,76.7933,street-safety--3,Which place looks safer?,43246,50.0806,14.408017,3,43,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.0806%2C14.408017&heading=43&pitch=3&sensor=false,43256,50.077184,14.449449,-1,198,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.077184%2C14.449449&heading=198&pitch=-1&sensor=false
104858,2013-05-21 16:04:26 UTC,182.64.146.216,30.7343,76.7933,street-safety--3,Which place looks safer?,43245,50.075144,14.459418,-10,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075144%2C14.459418&heading=167&pitch=-10&sensor=false,43242,50.083673,14.466905,-5,110,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.083673%2C14.466905&heading=110&pitch=-5&sensor=false
104859,2013-05-21 16:04:38 UTC,182.64.146.216,30.7343,76.7933,street-safety--3,Which place looks safer?,43245,50.075144,14.459418,-10,167,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.075144%2C14.459418&heading=167&pitch=-10&sensor=false,43256,50.077184,14.449449,-1,198,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.077184%2C14.449449&heading=198&pitch=-1&sensor=false
104860,2013-05-21 16:04:48 UTC,182.64.146.216,30.7343,76.7933,street-safety--3,Which place looks safer?,43249,50.079142,14.433029,0,348,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.079142%2C14.433029&heading=348&pitch=0&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
104861,2013-05-21 16:04:58 UTC,182.64.146.216,30.7343,76.7933,street-safety--3,Which place looks safer?,43241,50.07157,14.413873,-8,343,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.07157%2C14.413873&heading=343&pitch=-8&sensor=false,43252,50.063531,14.462757,-19,78,Prague's main streets,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=50.063531%2C14.462757&heading=78&pitch=-19&sensor=false
