inputFeatures  
(Intercept) 1.17547378690217e-08 1.44382984116013e-08
scale(d_swidth) 0.166969919111399 0.119903060473912
scale(d_mvcars) 3.13969361560969e-09 7.7972578657473e-09
scale(d_pcars) 2.0801591637458e-06 2.47020000248623e-05
scale(d_trees) 0.000512485294998546 0.000929378528423481
scale(d_mvciclyst) 0.833559455554938 0.86285504324806
scale(d_lands) 1.61578215125473e-31 1.03136270729046e-29
scale(d_bid) 0.538986141388297 0.433772212677717
scale(d_bheig) 0.881414258691835 0.494436079319624
scale(d_dbuild) 0.024806121836015 0.032817510619625
scale(d_people) 0.0133653690566871 0.0565340450457687
scale(d_graff) 0.694451873650081 0.948269011448845
bair_catcat_cen 5.84152689717287e-34 2.00033660105625e-35
bair_catcat_lib 9.92888315843479e-10 1.48384084253089e-09
bair_catcen_cat 6.87336813941922e-08 2.36793098007571e-08
bair_catcen_lib 0.232541660319466 0.170929889556107
bair_catlib_cat 0.00259823504934477 0.00724855950167474
bair_catlib_cen 0.127412480870447 0.0411203229429145
scale(d_swidth):age_catadulto 0.97501784287732 0.877667554192084
scale(d_mvcars):age_catadulto 0.0119566389152433 0.0143161240517792
scale(d_pcars):age_catadulto 0.129549573300295 0.981084969927898
scale(d_trees):age_catadulto 0.433110732500784 0.225637271168046
scale(d_mvciclyst):age_catadulto 0.230232266333089 0.238566768685536
scale(d_lands):age_catadulto 0.796197128137702 0.792797881584445
scale(d_bid):age_catadulto 0.00531149546988148 0.00576708155644736
scale(d_bheig):age_catadulto 0.821359375670667 0.808477159477785
scale(d_dbuild):age_catadulto 0.130492091284699 0.14508201169668
scale(d_people):age_catadulto 0.64479013373568 0.0353476674620691
scale(d_graff):age_catadulto 0.771988699219109 0.635861628280691
scale(d_swidth):gendermasculino 0.677189333843049 0.728692968206555
scale(d_mvcars):gendermasculino 0.0515784906893878 0.0583302706990593
scale(d_pcars):gendermasculino 0.13791676456352 0.0797652410328963
scale(d_trees):gendermasculino 0.178202881126456 0.145960740821367
scale(d_mvciclyst):gendermasculino 0.322644559768516 0.326778122397934
scale(d_lands):gendermasculino 0.000239444854889938 0.000217051227547277
scale(d_bid):gendermasculino 0.254325059761122 0.182549510667608
scale(d_bheig):gendermasculino 0.138156936139427 0.092518656500869
scale(d_dbuild):gendermasculino 0.485855588137652 0.526259639434811
scale(d_people):gendermasculino 0.977142821010262 0.700597367435026
scale(d_graff):gendermasculino 0.997017481280321 0.754467278558052
scale(d_swidth):inc_catmedia 0.200529584292964 0.204259423887349
scale(d_mvcars):inc_catmedia 2.24938841324825e-07 2.12380824167358e-07
scale(d_pcars):inc_catmedia 0.736669495755746 0.446896887411987
scale(d_trees):inc_catmedia 0.154920241427563 0.240869886336336
scale(d_mvciclyst):inc_catmedia 0.208960814098219 0.197915446403121
scale(d_lands):inc_catmedia 3.40589399652855e-05 6.79271750650373e-05
scale(d_bid):inc_catmedia 0.579759271189149 0.457072693269976
scale(d_bheig):inc_catmedia 0.903704607147249 0.875142147818334
scale(d_dbuild):inc_catmedia 0.00484429609534514 0.00760305189261967
scale(d_people):inc_catmedia 0.00179795015539785 0.0494466371755625
scale(d_graff):inc_catmedia 0.422723271463793 0.320952888292873
