inputFeatures  
(Intercept) 0.719701183841701 0.721054169265384
scale(d_swidth) 0.837327812118896 0.783037739750776
scale(d_mvcars) 1.39773331203432 1.42475940200104
scale(d_pcars) 1.04515873093805 1.16606155261583
scale(d_trees) 1.21956899066767 1.08610109623494
scale(d_mvciclyst) 1.110634423925 1.09805071510645
scale(d_lands) 2.11417671122019 2.32146609352916
scale(d_bid) 0.916131988454256 0.898278124467024
scale(d_bheig) 1.04795542508856 1.01331195037003
scale(d_dbuild) 1.05686918265712 1.03559384440354
scale(d_people) 1.09160544125927 1.17674230413302
scale(d_graff) 0.795324564742366 0.718100979286477
bair_catcat_cen 1.16913011914032 1.2254769331553
bair_catcat_lib 0.712257735560866 0.836916276457156
bair_catcen_cat 2.87352188860422 1.65951596595918
bair_catcen_lib 0.79121788854483 0.902734840211107
bair_catlib_cat 0.960885727197461 0.917218448094695
bair_catlib_cen 0.82732481246821 0.954619778187497
scale(d_swidth):age_catadulto 1.32949818228798 1.3417979778311
scale(d_mvcars):age_catadulto 0.957324014178248 0.951054681154947
scale(d_pcars):age_catadulto 0.969467039493915 1.15761305105374
scale(d_trees):age_catadulto 0.990884481041537 1.10973071122724
scale(d_mvciclyst):age_catadulto 0.774856610789474 0.93729544250948
scale(d_lands):age_catadulto 1.04892477801728 1.15562986122935
scale(d_bid):age_catadulto 0.934997344696414 1.13194807478793
scale(d_bheig):age_catadulto 0.684793963586939 0.838575297882786
scale(d_dbuild):age_catadulto 1.5313600748374 1.56641238965305
scale(d_people):age_catadulto 1.30008162364873 1.80108482139621
scale(d_graff):age_catadulto 0.795303462111698 0.92463792970694
scale(d_swidth):gendermasculino 1.29060559645987 1.35085443697781
scale(d_mvcars):gendermasculino 0.746225797874133 0.714482060386696
scale(d_pcars):gendermasculino 1.00046090032889 0.854641386346995
scale(d_trees):gendermasculino 0.783450393899641 0.806139441208137
scale(d_mvciclyst):gendermasculino 1.1289581297367 1.03816009335356
scale(d_lands):gendermasculino 1.08320615702272 0.982030050391157
scale(d_bid):gendermasculino 1.0407389822881 1.00095392964424
scale(d_bheig):gendermasculino 1.24163214671858 1.19140859830993
scale(d_dbuild):gendermasculino 0.849740312153366 0.878223155178411
scale(d_people):gendermasculino 0.91985933755597 0.751899984360331
scale(d_graff):gendermasculino 1.12659053740619 1.11966711853125
scale(d_swidth):inc_catmedia 0.859497018352197 0.854822949327039
scale(d_mvcars):inc_catmedia 1.18163173121817 1.22243738672381
scale(d_pcars):inc_catmedia 1.55108877828785 1.24526913652181
scale(d_trees):inc_catmedia 1.35355412183203 1.33354449833569
scale(d_mvciclyst):inc_catmedia 1.2508051108013 1.05229239547149
scale(d_lands):inc_catmedia 1.02136449938275 0.871401403213129
scale(d_bid):inc_catmedia 1.28291390272292 1.0314822601984
scale(d_bheig):inc_catmedia 1.31267540229382 1.1243597781452
scale(d_dbuild):inc_catmedia 0.90440960771587 0.878192197489053
scale(d_people):inc_catmedia 1.38716030789858 0.968986115892573
scale(d_graff):inc_catmedia 1.20207821440887 1.14204751846978
