inputFeatures  
(Intercept) 0.880975544643904 0.881972129756989
scale(d_swidth) 1.06057636830628 1.06858139715101
scale(d_mvcars) 1.26162683954828 1.25453903490056
scale(d_pcars) 1.1952420333165 1.17266829124927
scale(d_trees) 1.16152147034629 1.15362354161555
scale(d_mvciclyst) 1.00753987931216 1.00620789942362
scale(d_lands) 1.59653206426658 1.57448837812296
scale(d_bid) 1.02315609467297 1.02965099577738
scale(d_bheig) 1.00540431173904 1.02531793582055
scale(d_dbuild) 1.09842737818962 1.0938296916819
scale(d_people) 1.10344781602305 1.07917003469613
scale(d_graff) 0.98591984311779 1.00236335668717
bair_catcat_cen 1.88151901928783 1.89704084458274
bair_catcat_lib 1.33778854715727 1.33315261527424
bair_catcen_cat 1.34084443915201 1.35355965001544
bair_catcen_lib 1.0587955982314 1.06757527306859
bair_catlib_cat 0.862649459419473 0.877211633115894
bair_catlib_cen 1.07704483479123 1.10324852119878
scale(d_swidth):age_catadulto 0.99878941970536 0.994154495114878
scale(d_mvcars):age_catadulto 0.915062412269768 0.918394481959655
scale(d_pcars):age_catadulto 0.950739054623997 0.999226119290709
scale(d_trees):age_catadulto 1.03191410506467 1.04878170728211
scale(d_mvciclyst):age_catadulto 0.960813325345336 0.962199247573482
scale(d_lands):age_catadulto 0.990326900682074 1.00975669971782
scale(d_bid):age_catadulto 0.909742856364407 0.911850364243566
scale(d_bheig):age_catadulto 1.00747168905249 0.992183125865935
scale(d_dbuild):age_catadulto 1.05971698970766 1.0565376270779
scale(d_people):age_catadulto 1.01688873172311 1.07790938374114
scale(d_graff):age_catadulto 0.990420976878636 0.984680407132946
scale(d_swidth):gendermasculino 1.01515115150781 1.01261200598805
scale(d_mvcars):gendermasculino 0.937894297146007 0.939575726716366
scale(d_pcars):gendermasculino 0.954425860744892 0.946186708558947
scale(d_trees):gendermasculino 0.951195743955736 0.94729645620207
scale(d_mvciclyst):gendermasculino 1.03135580487221 1.03115102037597
scale(d_lands):gendermasculino 1.13434931997179 1.13537924162582
scale(d_bid):gendermasculino 0.965150575389636 0.959386219569234
scale(d_bheig):gendermasculino 0.955051475324409 0.948944454866758
scale(d_dbuild):gendermasculino 0.975500180790945 0.977642401616959
scale(d_people):gendermasculino 0.999015138395081 0.986804645125485
scale(d_graff):gendermasculino 0.999884235294341 0.990321574242797
scale(d_swidth):inc_catmedia 1.04761323249236 1.04685595764555
scale(d_mvcars):inc_catmedia 0.845000954778956 0.845957304725448
scale(d_pcars):inc_catmedia 1.01049327862569 0.976864906711241
scale(d_trees):inc_catmedia 1.05481040432239 1.0446625743457
scale(d_mvciclyst):inc_catmedia 0.961587308098286 0.960983499906269
scale(d_lands):inc_catmedia 1.15493701730741 1.14733363619591
scale(d_bid):inc_catmedia 0.982443053879825 0.976639385067494
scale(d_bheig):inc_catmedia 1.00375082169844 1.00482363444427
scale(d_dbuild):inc_catmedia 0.904732162090329 0.910100855203993
scale(d_people):inc_catmedia 1.11274936636492 1.06906925137932
scale(d_graff):inc_catmedia 0.975440097997078 0.969997305062881
