inputFeatures  
(Intercept) 1.15655891024638e-05 7.40916270977394e-06
scale(d_swidth) 0.13111730224723 0.0567027158119988
scale(d_mvcars) 0.00411555389474154 0.00326475105632418
scale(d_pcars) 0.669994870180952 0.165527502762632
scale(d_trees) 0.122717685075567 0.557821079354964
scale(d_mvciclyst) 0.334636550053683 0.446786369254518
scale(d_lands) 2.91863950400224e-10 3.37138268699095e-10
scale(d_bid) 0.352376827537983 0.33996235601969
scale(d_bheig) 0.644421360129948 0.901907119889808
scale(d_dbuild) 0.660030980115742 0.800675781076394
scale(d_people) 0.468093956211648 0.208262110634628
scale(d_graff) 0.0351270640662308 0.00305993826923251
bair_catcat_cen 0.282119879145834 0.137476896334213
bair_catcat_lib 0.327758698352292 0.586608758461158
bair_catcen_cat 0.0427285627508293 0.205761164653919
bair_catcen_lib 0.593659768502864 0.813990521265439
bair_catlib_cat 0.736531203717625 0.455534879842099
bair_catlib_cen 0.148562327329746 0.704946889015315
scale(d_swidth):age_catadulto 0.0269094010385897 0.00680300862915947
scale(d_mvcars):age_catadulto 0.734945892840441 0.634714738024632
scale(d_pcars):age_catadulto 0.780213689201359 0.120200874691842
scale(d_trees):age_catadulto 0.943276016440786 0.349952008099349
scale(d_mvciclyst):age_catadulto 0.0207893680128424 0.488986442116446
scale(d_lands):age_catadulto 0.700211929931116 0.169155823664163
scale(d_bid):age_catadulto 0.533744261798601 0.216099883813214
scale(d_bheig):age_catadulto 0.00177676665970484 0.0600493245021832
scale(d_dbuild):age_catadulto 0.000601268110723996 2.28915870733086e-05
scale(d_people):age_catadulto 0.0269061093377261 2.0659855905207e-08
scale(d_graff):age_catadulto 0.0332460038530657 0.405158968687843
scale(d_swidth):gendermasculino 0.0254007477997856 0.0094576706370614
scale(d_mvcars):gendermasculino 0.0109280117430798 0.00232171753913592
scale(d_pcars):gendermasculino 0.996361403257233 0.115226061224864
scale(d_trees):gendermasculino 0.0444168423478222 0.0809734298526683
scale(d_mvciclyst):gendermasculino 0.248031005118562 0.727569912449801
scale(d_lands):gendermasculino 0.492705242460217 0.879022175063859
scale(d_bid):gendermasculino 0.693478243920565 0.993344551344292
scale(d_bheig):gendermasculino 0.0242657626131681 0.0656665027219587
scale(d_dbuild):gendermasculino 0.178500796711442 0.292227440576092
scale(d_people):gendermasculino 0.474641211936935 0.0163396174795824
scale(d_graff):gendermasculino 0.230028552137827 0.238520793144376
scale(d_swidth):inc_catmedia 0.231316190601991 0.148209433309989
scale(d_mvcars):inc_catmedia 0.176014101634314 0.0556911253183569
scale(d_pcars):inc_catmedia 5.99935098300574e-05 0.0214204750225243
scale(d_trees):inc_catmedia 0.0156485492583193 0.0101944449076185
scale(d_mvciclyst):inc_catmedia 0.0339101457185574 0.582566760100623
scale(d_lands):inc_catmedia 0.863978257537398 0.196486637636562
scale(d_bid):inc_catmedia 0.0262104362873332 0.711664004518001
scale(d_bheig):inc_catmedia 0.0222797958440396 0.218212185556304
scale(d_dbuild):inc_catmedia 0.420468357277274 0.221668955151061
scale(d_people):inc_catmedia 0.00608478106095653 0.757439966203478
scale(d_graff):inc_catmedia 0.0838302260380467 0.170593550580045
