  [1] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.82589131187262" 
  [2] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.870889581169955"
  [3] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.840083073727933"
  [4] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.893042575285566"
  [5] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.880927656628591"
  [6] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.816545517480097"
  [7] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.860851505711319"
  [8] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.869158878504673"
  [9] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.871928002769124"
 [10] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.859466943579093"
 [11] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.849775008653513"
 [12] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.848736587054344"
 [13] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.815853236413984"
 [14] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.796123226029768"
 [15] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.856351678781585"
 [16] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.800276912426445"
 [17] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.787469712703357"
 [18] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.768085842852198"
 [19] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.841467635860159"
 [20] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.751817237798546"
 [21] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.817583939079266"
 [22] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.883696780893042"
 [23] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.799930771893389"
 [24] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.818276220145379"
 [25] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.868812737971616"
 [26] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.865351332641052"
 [27] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.792661820699204"
 [28] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.765316718587747"
 [29] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.800276912426445"
 [30] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.876427829698858"
 [31] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.766008999653859"
 [32] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.803738317757009"
 [33] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.902388369678089"
 [34] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.75147109726549" 
 [35] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.830044998269297"
 [36] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.866389754240221"
 [37] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.824506749740395"
 [38] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random media baixa 0.897542402215299"
