street,num1,num2,num3,num4,num5,num6,num7,num8,num9,num10,num11,num12,num13,num14,num15,num16,num17,num18,num19,num20
R._Cristina_Procópio_Silva,-0.0015068979362638296,0.004127374294046688,0.0038615978129001487,-0.004971239030956327,0.0033299047856668734,-0.0005994151571414514,0.003597298862221672,0.0009529113845660113,0.005926769507302676,-0.008299976317063782,0.010720929142602125,0.008591945606758914,0.012121707584918706,-0.004981425631691698,-0.00946683587185893,0.014562869845400174,0.017256533697435184,0.019516011175324463,-0.016257162346907737,0.02368453736679267
R._Maciel_Pinheiro,0.004388194953609021,0.003795604146015602,-0.002743232483313729,-0.0024707198354851747,0.00070500149739705,-0.004564190948438964,0.0006489321868101124,0.0015459305258091155,0.0034429995321915694,0.006128910192921035,-0.011905427061947917,-0.007631279334353227,0.01722030366235822,0.014693404535058921,-0.015700518671351502,0.02332292962221785,-0.019364023630603397,-0.022869889224499867,-0.024948830751461176,0.02673003739210355
R._Inácio_Marquês_da_Silva,0.007041725202885539,0.006051395647926805,-0.006291297096544763,-0.011103629275495477,0.003922713236032282,0.0010944074905430727,-0.008287590818274156,0.0013456620716035587,0.0037714736191409603,0.006627853840324938,0.010358822829147147,0.011112002697374872,0.01263387063595083,-0.012229196358121178,-0.017693081369915705,0.020888327163752374,-0.016467908745617058,-0.022246208885254637,-0.02504975094258585,-0.026979927228887927
R._Manoel_Pereira_de_Araújo,0.0041820136469613006,0.002115988914822091,-0.007748110533944651,0.00005982172137562877,-0.0013272697530946175,0.004520732743503935,0.0029696210930906745,-0.0040469724619872915,-0.007004282707714411,-0.005367481044887098,0.011219180116114738,0.012857548502917641,-0.011506156563027234,0.011118109916601171,0.019952835790436056,-0.024044602963509545,-0.019563187609555388,0.022392066059824606,-0.0262015601937804,0.026890680014189424
Av._Mal._Floriano_Peixoto,0.004748985301556332,0.006237074804062309,-0.004129710732161783,-0.0046520009591929385,-0.000036093035404978816,0.0026822153270179604,0.004270571897544818,-0.0003536596468114049,0.0028969123363132452,0.009692426152482928,-0.011632861710320653,0.012389641633672701,-0.01493806172842039,0.015048258298175694,-0.018307749062308837,0.024282206319521462,-0.014546873151860276,0.023037850979810644,0.025920646507840484,-0.021289622824921077
R._Edésio_Silva,0.012570152367704372,-0.012698142464337531,-0.0037025457794458583,-0.0071062546584562,0.0004344021593033645,-0.002831597662553934,0.0032578864165112844,0.004011062630293643,0.0028550245435422492,-0.007541817138043824,-0.005546184586433602,0.004765835244909091,-0.009604306585639068,-0.014434501101112503,-0.014154611567033484,0.021544958727657278,0.01740563061037372,0.02226948803636623,0.025996551795867472,0.02628198529808455
