centro/Rua_Manoel_P._de_Araujo__370_0.jpg 1.91282051282
centro/Rua_Felix_Araujo__132__90.jpg 1.91721611722
centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg 1.93916083916
centro/Rua_Manoel_P._de_Araujo__370_180.jpg 2.2281025641
centro/Rua_Pedro_Alvares_Cabral__129_90.jpg 2.26245963913
liberdade/Rua_Sergipe__1337_90.jpg 2.44297245964
centro/Rua_Felix_Araujo__48__270.jpg 2.5910031489
centro/Rua_Capitao_Joao_de_Sa__45__0.jpg 2.62564102564
centro/Rua_Manoel_P._de_Araujo__150_90.jpg 2.83311036789
liberdade/Rua_Edesio_Silva__602__180.jpg 2.87155067155
liberdade/Rua_Riachuelo__455__0.jpg 3.15719233562
centro/Rua_Capitao_Joao_de_Sa__45__180.jpg 3.27599067599
liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg 3.41274509804
centro/Rua_Augusto_Severo__71_90.jpg 3.44149901381
centro/Rua_Felix_Araujo__48__90.jpg 3.44153846154
centro/Avenida_Dom_Pedro_II__119_270.jpg 3.52056682122
catole/Rua_Doutor_Antonio_Telha__68__270.jpg 3.62358974359
centro/Rua_Pedro_Alvares_Cabral__129_180.jpg 3.70455128205
centro/Avenida_Dom_Pedro_II__119_90.jpg 3.70712250712
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg 3.776904722
centro/Rua_Joao_da_Mata__490_90.jpg 3.77955998734
centro/Rua_Elias_Aforas__202_180.jpg 3.86185897436
centro/Rua_Felix_Araujo__132__270.jpg 3.8858974359
liberdade/Rua_Riachuelo__930__180.jpg 3.91213675214
centro/Rua_Augusto_Severo__71_0.jpg 3.93315233786
centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg 3.9452991453
liberdade/Rua_Odon_Bezerra__388__90.jpg 3.95318138651
liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg 4.00363247863
liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg 4.00723208416
liberdade/Rua_Santa_Catarina__1231__180.jpg 4.02422839506
centro/Rua_Manoel_P._de_Araujo__150_270.jpg 4.02429149798
catole/Rua_Cristina_Procopio_da_Silva__62__270.jpg 4.04
liberdade/Rua_Odon_Bezerra__388__270.jpg 4.09717948718
centro/Rua_Joao_da_Mata__490_270.jpg 4.12467948718
liberdade/Rua_Odon_Bezerra__147_90.jpg 4.13736263736
catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg 4.2551048951
catole/Rua_Inacio_Marques_da_Silva__434_90.jpg 4.28341880342
liberdade/Rua_Santa_Catarina__1231__0.jpg 4.29627039627
centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg 4.32692307692
centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg 4.32908482031
centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg 4.41563390313
liberdade/Rua_Sergipe__1337_0.jpg 4.44529791196
centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg 4.44990138067
liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg 4.47538461538
catole/Rua_Sebastiao_Vieira_da_Silva__1273__0.jpg 4.5083691617
catole/Rua_Deputado_Ascendino_Moura__101__270.jpg 4.65874125874
catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg 4.69421968978
liberdade/Rua_Severino_Pimentel__321__0.jpg 4.70042735043
liberdade/Rua_Odon_Bezerra__147_270.jpg 4.80327635328
catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg 4.82310979619
catole/Rua_Olegario_Mariano__139_0.jpg 4.84136435581
centro/Rua_Quebra_Quilos__399__90.jpg 4.84358974359
liberdade/Rua_Severino_Pimentel__439__180.jpg 4.88504273504
liberdade/Rua_Espirito_Santo__1288__180.jpg 4.8993006993
catole/Rua_Vigario_Calixto__1201_0.jpg 4.92644791106
catole/Rua_Doutor_Antonio_Telha__68__90.jpg 4.97538461538
liberdade/Rua_Padre_Pedro_Serrao__353__270.jpg 5.04211344211
centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg 5.06346493013
catole/Rua_Otacilio_Nepomuceno__76_0.jpg 5.07158119658
liberdade/Rua_Odon_Bezerra__306_90.jpg 5.07225071225
liberdade/Rua_Odon_Bezerra__306_270.jpg 5.09053320848
centro/Avenida_Dom_Pedro_II__500_270.jpg 5.09852801519
catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__90.jpg 5.11166995398
liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg 5.11473654551
centro/Rua_Doutor_Severino_Cruz__411__270.jpg 5.14287676236
