inputFeatures                    
(Intercept) 5.05718507745552e-06 7.71738465650644e-06 5.5203717646929e-06 5.4065428827687e-06 4.62172466301392e-06 6.05088785050301e-06 7.62596526748104e-06 5.96663671195539e-06 2.85012764592277e-06 5.78747589859967e-06 7.24952119570696e-06 6.95676565453431e-06 4.51164777836718e-06 3.14343080118703e-06 5.31630535449595e-06 5.03388331732797e-06 6.6902643875316e-06 6.0086893751283e-06 8.30566853166109e-06 6.64280256933701e-06
d_swidth 0.0299944850210613 0.0153239213305377 0.00666321936278629 0.03036522461119 0.0284295257620898 0.0270135174726916 0.0327117873152571 0.0278958880097415 0.027420223953337 0.0246253728643119 0.0288219334659554 0.0209365489198862 0.0245925328954796 0.0263681833440406 0.0362819114051517 0.0391342035769142 0.0273666501974874 0.0281482310678028 0.0233194094234463 0.026352172951907
d_mvcars 0.16638055227359 0.233082091072242 0.202343287417723 0.171199316018767 0.148353861177094 0.138447780644974 0.14685734142293 0.159597439821795 0.165652095323943 0.114903653085171 0.158437224158578 0.168538827567091 0.16929931230096 0.158415927557897 0.0891128515734478 0.143092956386915 0.16637065128854 0.163085051063339 0.161293063283595 0.162211506205949
d_pcars 0.0128689135931915 0.037783597768657 0.0836481557740667 0.0393410835019214 0.0263952600978672 0.0446721940595624 0.0312893378381126 0.0342247755220337 0.043153312886033 0.034731990254177 0.0356688328840746 0.0444702680117103 0.03160286429398 0.0342740688182816 0.0267800846022442 0.0238823808698794 0.0338939329229552 0.0354280138972018 0.0340912095635045 0.0373957246446012
d_trees 0.0105369056390816 0.0168009741302938 0.0468191886353909 0.0165777138516909 0.0135842652197215 0.0177461694668818 0.011531028754125 0.0143244290763004 0.0127962080704644 0.0155221304962242 0.0139391180254893 0.0149162828378975 0.0142646139888973 0.0145966492012056 0.00582815502469617 0.00806398143431988 0.0168420874106466 0.0135878179638344 0.0164389792176782 0.0148025093736311
d_mvciclyst 0.100940999116187 0.10923842810445 0.0975896887352513 0.0941771590602658 0.10096269811647 0.114223059419553 0.128823010219004 0.104057854286752 0.104638483030477 0.107810003903074 0.104895588877227 0.0897143210746805 0.120489271135213 0.104699010210769 0.115124438372153 0.07966156467305 0.107517570225067 0.105765303941873 0.111455761762865 0.104904595192487
d_lands 6.55581575910816e-25 5.68469212535399e-23 8.36374518231872e-24 1.29343373069663e-24 1.489649519976e-24 5.23950632302064e-24 2.64303356047347e-24 2.12887000565823e-24 1.97578801028881e-24 4.09792660684707e-24 2.05069805530086e-24 1.48204916109048e-24 3.32742146046532e-24 1.83442409204173e-24 6.01458335431389e-24 1.14104636253457e-23 2.71830855526994e-24 2.14927812610506e-24 2.32805685781524e-24 2.21099835648173e-24
d_bid 0.871486126753772 0.999960593817487 0.937046827996336 0.775022462407152 0.722400402021167 0.764965748576652 0.711070322394923 0.743969764437563 0.723025808439933 0.721775101301606 0.738704931080778 0.751834877182497 0.87937936822351 0.747599337832202 0.608216847424237 0.996894509282776 0.719574259905249 0.713550478398648 0.809495197741994 0.734678436536682
d_bheig 0.68585027365747 0.889791572350183 0.928636998713686 0.750793836667776 0.667382573656292 0.751151076682457 0.673904850637303 0.740286971942388 0.707201445009472 0.711605629535873 0.741579583366436 0.753570555104929 0.716862609595036 0.748472093092137 0.63489726729784 0.656344613017338 0.759597508145486 0.743365085394659 0.729841956733677 0.764011299172266
d_dbuild 0.198262631715182 0.25289584255191 0.541148213094174 0.205802911793529 0.184824597832986 0.213552289015157 0.231391434572052 0.219083303718517 0.204999042022318 0.218266792660984 0.221002072221776 0.227722175174358 0.244342798158095 0.22785174283106 0.203147866395046 0.326475772517832 0.189566285432602 0.217286135112889 0.231740374365145 0.217942592066498
