diffBuild2 maxDiffBuild sumDiffBuild
1     320.000           11        49632
2     243.000           11        49632
3     240.000           11        49632
4     198.000           11        49632
5     169.000           11        49632
6     166.963           11        49632
7     162.000           11        49632
8     143.000           11        49632
9     140.000           11        49632
10    140.000           11        49632
