  [1] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.755624783662167"
  [2] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.698165455174801"
  [3] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.705434406368986"
  [4] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.75147109726549" 
  [5] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.743163724472136"
  [6] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.725856697819315"
  [7] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.77950848044306" 
  [8] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.772931810314988"
  [9] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.726895119418484"
 [10] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.729664243682935"
 [11] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.752509518864659"
 [12] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.763239875389408"
 [13] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.787469712703357"
 [14] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.75631706472828" 
 [15] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.752855659397715"
 [16] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.674627898926964"
 [17] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.782623745240568"
 [18] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.725164416753202"
 [19] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.731048805815161"
 [20] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.755970924195223"
 [21] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.701626860505365"
 [22] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.750086535133264"
 [23] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.731741086881274"
 [24] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.743163724472136"
 [25] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.779854620976116"
 [26] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.723087573554863"
 [27] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.813430252682589"
 [28] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.701280719972309"
 [29] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.787123572170301"
 [30] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.705434406368986"
 [31] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.773624091381101"
 [32] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.689165801315334"
 [33] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.710972654897888"
 [34] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.733125649013499"
 [35] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.761855313257182"
 [36] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.78331602630668" 
 [37] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.745932848736587"
 [38] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.749048113534095"
 [39] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.747317410868813"
 [40] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.804776739356178"
 [41] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.707165109034268"
 [42] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.813776393215645"
 [43] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.745240567670474"
 [44] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.770508826583593"
 [45] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.740740740740741"
 [46] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.767739702319141"
 [47] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.797507788161994"
 [48] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.709934233298719"
 [49] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.76981654551748" 
 [50] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.776047075112496"
 [51] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.751817237798546"
 [52] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.779854620976116"
 [53] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.768431983385254"
 [54] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random masculino feminino 0.713049498096227"
