agrad%C3%A1vel?	https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg	5.85318826303	5.830560167488156  5.7071204919001906  5.7338112517315585  5.763551419113116  5.789483095821669  5.807830092651022  5.834165099314383  5.8402788943317585  5.828175417515341  5.845806956844217  5.861317739588934  5.850430558543086  5.840831747398085  5.833033029938308  5.85208508631644  5.8609469801176655  5.8550919752676025  5.842611102881314  5.847213999129913  5.855423535736586  5.8661472732753435  5.870768546631927  5.865568764639035  5.865086775965746  5.861416375203706  5.844380311072979  5.846703904018386  5.852248936782436  5.858397701855133  5.861699480284809  5.860875513004168  5.858292071166576  5.855269278646282  5.849584654582572  5.857001123799231  5.86104509952514  5.8546435990876615  5.856504376735462  5.859505449819826  5.856654618098024  5.857920053434588  5.857133316757145  5.8552005699660805  5.855425501648779  5.862840675110318  5.8660657139670205  5.863617605542365  5.861886325949051  5.86381068259361  5.861708179246973  5.863462142702917  5.862786418595749  5.859632976859677  5.861043022797267  5.858536480424823  5.857642374476013  5.85621282815468  5.857026215025639  5.8592700849141925  5.859077652720716  5.855508531867795  5.857758013255092  5.856493687988988  5.856628476750845  5.85767414677543  5.858507120137525  5.862362494960372  5.861158705548347  5.862614183793948  5.861012522528101  5.861561436845364  5.85893911042105  5.857157529119901  5.856824901165196  5.857463264814129  5.857541234485701  5.857553608284757  5.858530680291313  5.860555610554385  5.8612517958084736  5.8632588496360984  5.862082930572229  5.861709691228204  5.862578219060811  5.861958592549751  5.862267397147926  5.860975050732766  5.8643191470351965  5.862460950848477  5.863507239516037  5.863128912366777  5.864407362639495  5.8672694132365155  5.865753005242988  5.8670187062107795  5.868265850524584  5.869373948641658  5.8689577534657795  5.869397355351828  5.8711775545553895
agrad%C3%A1vel?	https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg	5.83144497094	6.023436047845089  5.81771712756883  5.856031359612427  5.832103283892482  5.803974871883716  5.823444633531403  5.8499524584068405  5.8318045866807315  5.837519318461779  5.817495230295875  5.846142115719041  5.835757023161973  5.820907565938883  5.819907553853299  5.8108665146906295  5.81748752124464  5.826060166670556  5.8245509593593106  5.823057569875287  5.826189005504356  5.8281315699960174  5.83196178186284  5.82507530315045  5.823103990817664  5.825420802915263  5.828317294389151  5.821955128272176  5.8253607250053046  5.824506666676172  5.8239386034995455  5.823420001537082  5.82161978191123  5.8294322234779665  5.826121591683021  5.829147956063873  5.827707060918582  5.828849207631314  5.827003524242177  5.827398197552382  5.829179270086987  5.83052290710224  5.830072139478948  5.830700885948142  5.830085669299484  5.832933765895605  5.832132586204752  5.829823015879833  5.830363977059991  5.828083214059565  5.827630642495313  5.827443147457673  5.827059816379903  5.829706743058024  5.831931359702577  5.833862009993233  5.832528272678324  5.8296120901202455  5.82780221472541  5.828569927679912  5.831410063916968  5.831233336206721  5.830530565140313  5.830481378979668  5.828486744071729  5.828828279373166  5.8278025294186575  5.827583967301469  5.826620001193736  5.828640850870196  5.828186179090219  5.8296507165345  5.830656547678746  5.831460579727363  5.831437838325292  5.83155941799014  5.831624868363846  5.832541184488689  5.833179568880897  5.833347808082066  5.833289409784283  5.833385124840159  5.832010487409049  5.832032411769913  5.83276531130866  5.83257855453862  5.832347791578852  5.832755260228194  5.8329976653619475  5.832453274714585  5.832005980278531  5.832443786120933  5.832186992392585  5.831881410412144  5.833213568000574  5.833769309706848  5.833526246177396  5.834910304717968  5.835415031137278  5.835757682586512  5.834589084609271
seguro?	https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg	5.78346841752	5.740972758813978  5.875442577123139  5.867936592804732  5.836769561726113  5.830736492702719  5.8000619766717705  5.775218313263186  5.770937017335817  5.7864332783412085  5.770258195179807  5.7733917009449645  5.754547975541887  5.747181963672701  5.765681630953343  5.76206022843819  5.761476088355608  5.75891856922714  5.763979424709923  5.760878580605257  5.761920076024243  5.759011585490101  5.7738181013207  5.7746741678998905  5.781501614912372  5.768956604520689  5.7775160016070854  5.788798193895867  5.785482384336624  5.782600196496381  5.780250667468374  5.777826748255439  5.779865707426208  5.777149211247305  5.772582065256295  5.771730393537983  5.774860917204039  5.774393854044985  5.772977277626713  5.772447106025782  5.76759468221909  5.768026085108279  5.773924061159092  5.781763728342287  5.780734581455165  5.784384854023553  5.780555204439035  5.785885604479538  5.787923731138456  5.785631705735567  5.785053042846078  5.783418242872213  5.783164883163843  5.786041950601891  5.784676327414595  5.785448769922112  5.785713319876845  5.787852622989508  5.787223493844922  5.788119670163417  5.786058571036451  5.78634731090079  5.78651191041972  5.786969705053085  5.7881809351053635  5.789783075570193  5.787651557745991  5.787511456691168  5.787615731042136  5.788413778777088  5.788176256830547  5.787406955500134  5.78667806825275  5.786574294599433  5.784397957544386  5.784012183706706  5.784688789240971  5.784443035824705  5.783973530375605  5.781690785476029  5.781975446075625  5.782853923736423  5.784689048524298  5.78633789657668  5.7867039472384265  5.784360402971459  5.786150987923762  5.78649661459955  5.789116653118848  5.7873889015407265  5.789316378315457  5.788468164620122  5.790529071500741  5.790380615501336  5.790627075792275  5.7901702629714435  5.790704618751705  5.7914426266887755  5.791823775603939  5.792821786757099  5.793015300880442
seguro?	https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__180.jpg	5.77414051306	6.0462073808147805  6.023027173611447  5.865232888980242  5.7512421495975365  5.779629386884152  5.763362865682733  5.717937341173645  5.707516033974124  5.723618114923198  5.745918729655028  5.747638847863029  5.741916041268248  5.737357748141633  5.738791661064207  5.750576665975023  5.7588693650519645  5.752556341904701  5.759120891168598  5.759427074237635  5.760918811997395  5.750562595894241  5.769856059384892  5.77312867617111  5.777830364485993  5.78231208347367  5.781769472087311  5.78256610577588  5.786075234565282  5.791249164519772  5.794092434137528  5.799524547388817  5.795473658313899  5.790262457603896  5.800772516504663  5.794532472944606  5.793018111919851  5.785369138576785  5.78618593511447  5.783832160517791  5.786449602032493  5.7842277641964435  5.785908717461932  5.78620050517155  5.780049728713159  5.781862576045929  5.7831265267831995  5.780802606656844  5.7763487191995475  5.780880334954789  5.780400084289982  5.779213528698193  5.775470223961809  5.774273483579918  5.77321327191641  5.767688604075349  5.771859818210727  5.7711511546608865  5.772483247972795  5.768529373372861  5.7647585839830455  5.766994244213916  5.76772558854519  5.767323075558887  5.764288497682923  5.764211369316391  5.764471616470799  5.762749389028578  5.762336077880374  5.760788351968792  5.758832453434749  5.757799094985889  5.756643945780459  5.758670566203972  5.7584055437999115  5.758295774779847  5.758470856147451  5.75862333984736  5.762162117669849  5.761361794465852  5.761291476147312  5.76123571087371  5.760646147406304  5.759816710638199  5.760092043682677  5.762688431287943  5.762736246277447  5.763718292371158  5.765184880398901  5.764688744282587  5.766709307372596  5.767934431989241  5.768562361796382  5.7674757291973116  5.768228834654245  5.770379308089461  5.7690090720631995  5.766998683176847  5.765723829747364  5.768143908795519  5.768456298758852
agrad%C3%A1vel?	https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_270.jpg	5.75932809531	5.663193181383474  5.657753285318851  5.7273592356122665  5.756799583235893  5.745506200287304  5.729423198517103  5.724261947340506  5.709812031567385  5.701064572018239  5.727265964908089  5.739960143629614  5.748206499212108  5.759705883973861  5.7559444283654955  5.75382130119497  5.764457218384113  5.770628283656  5.763862351272264  5.764472431969988  5.763847300013142  5.759277750975042  5.763888568272034  5.768371372098514  5.76756340927209  5.764032004723434  5.7569725153822064  5.756042838598748  5.7589556476545845  5.758935809320555  5.759982020009613  5.761792158553157  5.761026524235172  5.761205514916178  5.759336434930525  5.761383664856227  5.763323176996533  5.7613296179802695  5.761764932702768  5.760735723672668  5.760146616753498  5.756290231717547  5.755603104750242  5.7539577035874165  5.757798964453809  5.759902765963758  5.75722831298614  5.759963139116825  5.761927336456348  5.765259923243674  5.767954586831344  5.764497889008646  5.763142562771971  5.76672832810803  5.769043692455325  5.766657214402849  5.766633256630579  5.766677266269803  5.767935530739056  5.7658546744716865  5.763417564835423  5.763606877750081  5.766572207148022  5.76614112114379  5.766779052427247  5.766963150907131  5.767476315501953  5.765217303248891  5.7658696687541875  5.768368544281416  5.766780617502775  5.767429216794072  5.7676656986766  5.76677127781471  5.766682945343959  5.766855998663374  5.767043326058077  5.766760029783902  5.769982433959606  5.768274985652551  5.768459634135449  5.769480255290446  5.771007639981342  5.770833643416487  5.76955077378709  5.7713691618247305  5.771630285164163  5.7712558457210195  5.770474921098449  5.770565004163812  5.769187074356567  5.767681882801928  5.768010902520893  5.767964335245484  5.767665127778618  5.76871695291734  5.767020300325839  5.7670143035963175  5.766742661850155  5.76795964990251  5.7690930110246565
seguro?	https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg	5.7204959275	5.605526869557108  5.671846328217257  5.697959366815537  5.71237249466956  5.651977306145532  5.718323910186103  5.688087101992515  5.647606706333465  5.667341851824289  5.679054620303715  5.683317130317546  5.6881890577011065  5.694608437776836  5.695525265228224  5.702572893806465  5.712194842347873  5.719579682845692  5.720932285732733  5.7242000112486915  5.72123213666617  5.717147855955589  5.718850917613809  5.716786290953336  5.712591146942808  5.709583327437779  5.714810913728689  5.720088342069583  5.716752556611459  5.716807035229118  5.712468599907764  5.71167018534298  5.716973650433887  5.714530308067467  5.709965196722902  5.707929557874504  5.706148070774818  5.710519388322321  5.709619583627047  5.711804345320221  5.713970903994589  5.718221969255968  5.718152496659252  5.719425725382784  5.723556809148299  5.725396909108918  5.723717912020958  5.72294536213153  5.723193934303825  5.72199839614518  5.7228690282346  5.724690850273195  5.727313791316693  5.727102279913714  5.73006999461782  5.730257515896591  5.73255602226455  5.73272378854483  5.736174644508777  5.735198534442269  5.734815467027317  5.7317550087247  5.7298601695846365  5.728487228369378  5.729811734619331  5.734009350398536  5.735802350126352  5.7335037307031  5.7336183590901975  5.736082306417914  5.73731460119923  5.736191339330579  5.735980139906271  5.737907817120827  5.738148613813867  5.736151462280129  5.734595510267863  5.7338187347464915  5.7329952583373744  5.735604617096681  5.736052093870908  5.73594916353009  5.735884549045207  5.73793179568795  5.738370238022954  5.737699160838358  5.737526813371611  5.738769429929124  5.737245741223837  5.737944190352154  5.73801245480545  5.738735564214923  5.7378008590913465  5.737038606107294  5.737457480727804  5.739249603311908  5.738287784342077  5.738486135433775  5.73813248371203  5.739949201827811  5.739583160367491
agrad%C3%A1vel?	https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__90.jpg	5.71968907236	5.607026381010839  5.870619481418455  5.832779418432756  5.756381011854813  5.647955183525568  5.660589512054063  5.663803997169467  5.685012435926681  5.68636003254417  5.705372506217298  5.716177095715275  5.726363993794728  5.751914135631956  5.766701693585566  5.765661356647098  5.775986457992879  5.765674888254539  5.7650909966641  5.752402015536669  5.744400339185041  5.732528899839736  5.725114445782455  5.735836836095437  5.733230030289149  5.741241579255738  5.731514571474208  5.74125794162017  5.73673271511863  5.7307252606336245  5.7301734529077875  5.722614465452707  5.716803179012188  5.714466889616909  5.714975311508038  5.7135331299229275  5.710172582563375  5.703134384463785  5.702196433995324  5.70240705278079  5.70289415388319  5.707778976427162  5.708716071147721  5.717745001596761  5.7231726019368985  5.7188949088869  5.719620503720581  5.724317427841463  5.725309215899759  5.718091425272455  5.7173244174779105  5.714360916314335  5.712658415919141  5.711468354225562  5.709379806738639  5.709899972231543  5.708936453024037  5.707233238730945  5.709065473591717  5.704592039565343  5.706461272140152  5.7039751691484355  5.702575573239165  5.705089339365981  5.705781232627562  5.708559361266598  5.710576768510607  5.709415339757025  5.710696529453049  5.71141465718147  5.7106479948099444  5.7125070297188625  5.712303690082453  5.709702413446947  5.709400560289398  5.709619291516641  5.709635121758846  5.710579347322743  5.711456887868395  5.710712503721443  5.713180712316999  5.715928177333257  5.715072973247034  5.717707484029116  5.717202485972219  5.719601345813457  5.7194149728483215  5.719900564810926  5.720626017298732  5.724293021655252  5.724286211380109  5.722724868958258  5.725093521086796  5.724360687666173  5.723903239078231  5.722330151943561  5.719850465018191  5.722271056129029  5.722034951881022  5.720956375541507  5.720666398394602
seguro?	https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg	5.71238011262	5.709912217338501  5.689363499380126  5.737861538540685  5.7348400833741815  5.728035094257631  5.724451818509085  5.722949789204924  5.678703297898695  5.71570837772833  5.710295359255103  5.6986892876741555  5.697236967019309  5.689147000225421  5.68889483155405  5.704829207935333  5.711224166958621  5.706808181450381  5.713591705351736  5.714190242724275  5.703429548654476  5.7071940926620135  5.704174697492254  5.70630369553994  5.700671896470115  5.69248015016295  5.694375532121705  5.686143965624749  5.687406534778782  5.683679229437748  5.6805382615324325  5.685708585925441  5.6885990478039545  5.690917903834005  5.691186724495968  5.689022381578622  5.6892507335906455  5.686723110043991  5.687801318775588  5.689417706084542  5.6903132798657685  5.6966561711353805  5.703844533493636  5.705963143792342  5.70137105023335  5.69763279966529  5.703241617891767  5.706365355675879  5.699909230751689  5.704749993004636  5.7018553353970685  5.705396281929229  5.708936619408491  5.713500449190632  5.713502494268513  5.710615146308238  5.70823030729989  5.706727585682026  5.707088222533103  5.707838681484587  5.710569140407842  5.713480770148101  5.712465542282348  5.715278345236258  5.714846212847191  5.716665039409185  5.719884580611413  5.721679556064148  5.722215972914355  5.722495179388201  5.722136020957377  5.723402180992267  5.728645674205261  5.73239204539709  5.734424718786053  5.735363667852085  5.732818757313392  5.727997188179095  5.726935567851669  5.723553407289507  5.7268097976292465  5.725256395316127  5.724783017190229  5.726498904082581  5.7280392910287805  5.728508402884293  5.728534506421239  5.729135455904452  5.730210631010338  5.73292591980443  5.731402080927728  5.732273962266602  5.732976264232539  5.733573116166466  5.7344729002478525  5.736319003313936  5.737977645264369  5.738941158886438  5.735585294028495  5.735806829923512  5.735235035649654
seguro?	https://contribua.org/bairros/norte/centro/Rua_Quebra_Quilos__399__270.jpg	5.69999739474	5.488565699526772  5.635271420955254  5.670756801854236  5.631983097614706  5.631747001368605  5.628438701399917  5.607818327919405  5.626940159796611  5.632757039106394  5.684050602770259  5.69287772505207  5.679287435997516  5.674034362206725  5.6746208467572945  5.697197939838853  5.694258657872136  5.690220191661461  5.679835389737402  5.685168829972402  5.691185664779322  5.680729252638023  5.68096323354156  5.679184655085672  5.682293929905463  5.684232801997347  5.692596762748602  5.693680977857872  5.693206490147274  5.6842042735722975  5.689457896116188  5.68685061818646  5.684310399072221  5.6900050093190755  5.690502570905837  5.688657152639161  5.689048672609643  5.686673117269166  5.683678553733199  5.678542507033456  5.679128067265393  5.684455622708004  5.6836029403275345  5.684395751164394  5.688257521705645  5.694282062076022  5.700982178046159  5.703768106256098  5.709534520434611  5.70327958457656  5.703987296619947  5.701176005555205  5.704333545888204  5.710649931880285  5.712734750917049  5.712371416661378  5.7105296029387  5.7141022119227625  5.717142169656344  5.718683731701307  5.724398858187218  5.725339580060351  5.7228902898447025  5.725932057049016  5.724763932281366  5.725419959313389  5.726635669928472  5.724690042286341  5.725452707813847  5.723678127090428  5.72016752699998  5.719797940488397  5.724237841686723  5.723096586372679  5.721937791527365  5.721132954263899  5.723821165913911  5.726847833664084  5.726213876738778  5.725037377846789  5.726103290658883  5.727876328854285  5.729255608823676  5.728039163582136  5.728863540061525  5.732512723818106  5.7328865956081545  5.72934040815833  5.728988116512145  5.7303818245669005  5.730789421684623  5.731898664187619  5.728870994724901  5.73026693970415  5.731796784238569  5.7319019452280715  5.733416796173927  5.732051713595924  5.7308237751130875  5.733793197656634  5.735157732925792
agrad%C3%A1vel?	https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__270.jpg	5.69106164164	5.677835797674176  5.619554097793014  5.683694767482156  5.679932881022799  5.696043325907741  5.6870793892127125  5.666987794822781  5.674231035202482  5.684721849267315  5.689634697703039  5.699871373591165  5.6967932067179765  5.683291147997906  5.685480928954147  5.679414739315186  5.665472531126289  5.666932340141124  5.661617933895593  5.670946552406523  5.682136646861084  5.684852472758119  5.688016267662805  5.684306375592086  5.68165117212882  5.688719025794426  5.686683826371521  5.688740757100801  5.689320575583888  5.687424019010891  5.691809622320238  5.697116097785405  5.692490129303961  5.693576039452609  5.6952736152183405  5.690295483770493  5.690750693552358  5.688526360258865  5.685102276434441  5.685350822189855  5.685198387284964  5.684954670034615  5.6845648585375  5.691604794273485  5.691969273083182  5.6927657775244525  5.6877760257783105  5.690491495099372  5.688395835372529  5.690614350048616  5.690929064439435  5.688845803914742  5.691569745371987  5.691064416989047  5.692731482617861  5.691667745607363  5.691834708902612  5.695093367367554  5.692259903920172  5.69113362258037  5.690917944523454  5.690863670419403  5.692413821200072  5.691942749970832  5.69279811443974  5.693801727832668  5.694167424860557  5.696808286078304  5.698835729911053  5.698648970446804  5.701877485642242  5.704072834479132  5.704899632616789  5.702157246834626  5.703833816773592  5.704028478280348  5.701996438588747  5.701012353066095  5.699368873360764  5.701007750239199  5.700084144000966  5.7000026386794165  5.699598423085496  5.699953894789436  5.698144028406675  5.700899855855072  5.700427524268054  5.701001953359133  5.701170441726791  5.699623825225567  5.699437790645262  5.70005098202417  5.700341001940211  5.701160419590747  5.701763104550929  5.699967205683024  5.69800234763631  5.698616211609058  5.697220351883099  5.698423534641705  5.697677136414931
