"V1" "V2" "V3" "V4" "V5"
"3" "almirante_1762.jpg" 2 2 0.00302571860816944 1
"1" "rodrigues_182.jpg" 1 1 0.00151285930408472 1
"2" "rodrigues_622.jpg" 1 1 0.00151285930408472 1
"4" "floriano_8602.jpg" 1 2 0.00151285930408472 0.5
